 0, 461538,0
 929, 58, 59
 943, 59, 79
 959, 61, 89
 971, 58, 0
 982, 59, 0
 1006, 61, 0
 1021, 61, 85
 1061, 61, 0
 1081, 61, 79
 1138, 61, 0
 1141, 58, 69
 1196, 58, 0
 1202, 61, 79
 1262, 66, 67
 1271, 61, 0
 1317, 58, 63
 1336, 66, 0
 1370, 58, 0
 1381, 59, 100
 1441, 66, 59
 1494, 59, 0
 1501, 58, 70
 1556, 58, 0
 1559, 59, 81
 1569, 66, 0
 1614, 59, 0
 1619, 66, 62
 1619, 58, 71
 1676, 58, 0
 1681, 59, 74
 1738, 59, 0
 1741, 58, 71
 1797, 58, 0
 1801, 56, 77
 1854, 56, 0
 1859, 54, 90
 1876, 66, 0
 1895, 58, 64
 1910, 59, 68
 1913, 54, 0
 1921, 61, 86
 1926, 58, 0
 1942, 59, 0
 1969, 61, 0
 1980, 61, 79
 2016, 61, 0
 2040, 61, 79
 2101, 58, 74
 2107, 61, 0
 2160, 58, 0
 2161, 61, 83
 2221, 66, 65
 2225, 61, 0
 2281, 58, 63
 2289, 66, 0
 2334, 58, 0
 2341, 59, 75
 2399, 66, 65
 2461, 58, 70
 2469, 59, 0
 2518, 58, 0
 2521, 59, 70
 2551, 66, 0
 2579, 66, 69
 2581, 58, 73
 2585, 59, 0
 2636, 58, 0
 2641, 59, 72
 2699, 58, 85
 2702, 59, 0
 2761, 56, 77
 2765, 58, 0
 2804, 56, 0
 2819, 54, 90
 2841, 66, 0
 2874, 54, 0
 2879, 61, 120
 2881, 54, 59
 2983, 61, 0
 2999, 58, 119
 2999, 61, 69
 3030, 58, 0
 3059, 58, 98
 3085, 54, 0
 3108, 58, 0
 3121, 56, 119
 3121, 54, 62
 3128, 61, 0
 3233, 56, 0
 3239, 54, 120
 3278, 54, 0
 3300, 54, 104
 3340, 54, 0
 3343, 54, 0
 3359, 61, 119
 3361, 54, 65
 3456, 61, 0
 3481, 58, 119
 3481, 61, 63
 3562, 58, 0
 3578, 54, 0
 3600, 56, 119
 3601, 54, 72
 3610, 61, 0
 3649, 56, 0
 3661, 58, 109
 3661, 61, 64
 3759, 58, 0
 3779, 56, 113
 3829, 54, 0
 3835, 61, 0
 3841, 53, 71
 3891, 56, 0
 3899, 56, 119
 3948, 56, 0
 3959, 61, 119
 4006, 61, 0
 4019, 61, 115
 4055, 53, 0
 4067, 61, 0
 4080, 58, 115
 4081, 53, 69
 4115, 58, 0
 4139, 58, 106
 4141, 61, 73
 4185, 58, 0
 4200, 56, 119
 4235, 61, 0
 4290, 56, 0
 4295, 53, 0
 4321, 61, 119
 4321, 53, 74
 4368, 61, 0
 4381, 58, 119
 4441, 61, 75
 4476, 58, 0
 4501, 56, 118
 4503, 53, 0
 4555, 61, 0
 4561, 53, 77
 4586, 56, 0
 4620, 58, 117
 4621, 61, 81
 4644, 53, 0
 4681, 53, 67
 4684, 61, 0
 4711, 58, 0
 4739, 56, 117
 4741, 61, 75
 4795, 53, 0
 4798, 61, 0
 4849, 56, 0
 4859, 56, 109
 4861, 59, 68
 4891, 59, 0
 4906, 56, 0
 4919, 59, 119
 4981, 56, 67
 5026, 59, 0
 5027, 56, 0
 5039, 58, 118
 5041, 59, 73
 5078, 59, 0
 5088, 58, 0
 5099, 54, 118
 5101, 59, 67
 5161, 56, 63
 5164, 59, 0
 5182, 54, 0
 5221, 59, 76
 5225, 56, 0
 5279, 56, 118
 5279, 59, 0
 5281, 56, 68
 5322, 56, 0
 5339, 58, 119
 5341, 59, 64
 5347, 56, 0
 5366, 59, 0
 5401, 59, 72
 5436, 58, 0
 5460, 59, 0
 5461, 58, 115
 5461, 56, 61
 5509, 56, 0
 5521, 59, 73
 5558, 59, 0
 5564, 58, 0
 5579, 56, 117
 5581, 59, 68
 5629, 56, 0
 5639, 54, 119
