{20880,53,227},
{20880,81,455},
{20880,86,455},
{21120,41,455},
{21120,52,455},
{21360,84,1595},
{21600,60,341},
{21600,64,341},
{21960,57,341},
{21960,60,341},
{22320,53,227},
{22320,57,227},
{22560,52,113},
{22680,53,113},
{22800,57,113},
{22920,60,113},
{23040,53,455},
{23040,91,1367},
{23520,60,341},
{23520,64,341},
{23880,60,341},
{23880,64,341},
{24240,60,455},
{24480,93,341},
{24720,57,227},
{24840,88,227},
{24960,53,455},
{24960,64,455},
{25080,89,113},
{25200,88,227},
{25440,101,341},
{25440,60,341},
{25440,64,341},
{25800,100,341},
{25800,60,341},
{25800,64,341},
{26160,96,341},
{26160,53,455},
{26160,60,455},
{26520,93,341},
{26640,57,227},
{26880,88,227},
{26880,53,455},
{26880,64,455},
{27120,86,113},
{27240,86,341},
{27360,60,341},
{27360,64,341},
{27600,84,113},
{27720,88,341},
{27720,60,341},
{27720,64,341},
{28080,86,113},
{28080,53,455},
{28080,60,455},
{28200,86,341},
{28560,57,227},
{28560,86,455},
{28800,53,455},
{28800,64,455},
{29040,84,683},
{29280,60,341},
{29280,64,341},
{29640,57,113},
{29640,60,113},
{29760,77,455},
{29760,81,455},
{29760,41,911},
{30240,84,455},
{30720,86,227},
{30720,40,455},
{30960,91,227},
{31200,91,227},
{31200,59,341},
{31200,62,341},
{31440,91,113},
{31560,88,341},
{31560,59,341},
{31560,62,341},
{31920,86,227},
{31920,59,455},
{31920,62,455},
{32160,86,227},
{32400,86,113},
{32400,59,227},
{32400,62,227},
{32520,86,341},
{32640,41,455},
{32880,88,569},
{33120,60,341},
{33120,64,341},
{33480,60,341},
{33480,64,341},
{33600,81,455},
{33840,60,455},
{33840,64,455},
{34080,84,455},
{34320,60,227},
{34320,64,227},
{34560,86,227},
{34560,40,455},
{34800,91,227},
{35040,91,227},
{35040,59,341},
{35040,62,341},
{35280,91,113},
{35400,88,341},
{35400,59,341},
{35400,62,341},
{35760,86,113},
{35760,59,455},
{35760,62,455},
{35880,86,341},
{36240,59,227},
{36240,62,227},
{36240,88,455},
{36480,41,455},
{36720,88,113},
{36840,86,113},
{36960,60,341},
{36960,64,341},
{36960,84,455},
{37320,60,341},
{37320,64,341},
{37440,81,455},
{37680,60,455},
{37680,64,455},
{37920,84,455},
{38160,60,227},
{38160,64,227},
{38400,83,227},
{38400,86,227},
{38400,40,455},
{38640,86,227},
{38640,91,227},
{38880,91,227},
{38880,59,341},
{38880,62,341},
{39120,88,113},
{39120,91,113},
{39240,88,341},
{39240,59,341},
{39240,62,341},
{39600,86,227},
{39600,59,455},
{39600,62,455},
{39840,86,227},
{40080,86,113},
{40080,59,227},
{40080,62,227},
{40200,86,341},
{40320,41,455},
{40560,84,225},
{40560,88,911},
{40800,60,341},
{40800,64,341},
{41160,60,341},
{41160,64,341},
{41520,60,455},
{41520,64,455},
{41640,81,113},
{41760,81,227},
{42000,84,227},
{42000,60,227},
{42000,64,227},
{42240,43,227},
{42240,86,911},
{42480,50,227},
{42480,55,227},
{42720,50,227},
{42720,55,227},
{42960,50,227},
{42960,55,227},
{43200,43,227},
{43200,88,911},
{43440,55,227},
{43440,60,227},
{43680,55,227},
{43680,60,227},
{43920,55,227},
{43920,60,227},
{44160,43,227},
{44202,89,870},
{44400,59,227},
{44400,62,227},
{44640,59,227},
{44640,62,227},
{44880,59,227},
{44880,62,227},
{45120,59,227},
{45120,62,227},
{45162,91,414},
{45360,59,227},
{45360,62,227},
{45600,59,227},
{45600,62,227},
{45600,79,455},
{45840,59,227},
{45840,62,227},
{46080,41,455},
{46080,76,911},
{46560,60,341},
{46560,64,341},
{46920,60,341},
{46920,64,341},
{47280,76,227},
{47280,60,455},
{47280,64,455},
{47520,74,227},
{47760,69,113},
{47760,72,113},
{47880,69,341},
{48000,36,227},
{48240,43,227},
{48240,67,341},
{48480,55,341},
{48480,60,341},
{48600,67,113},
{48720,67,113},
{48840,69,341},
{48840,55,341},
{48840,60,341},
{49200,67,113},
{49320,67,227},
{49440,52,113},
{49560,48,113},
{49560,72,341},
{49560,79,341},
{49680,43,113},
{49800,40,113},
{49920,41,455},
{49920,76,911},
{50400,53,341},
{50400,57,341},
{50760,60,341},
{50760,64,341},
{51120,76,227},
{51120,53,683},
{51120,57,683},
{51360,74,227},
{51600,72,99},
{51720,69,340},
{51840,36,227},
{52080,43,227},
{52080,67,341},
{52320,55,341},
{52320,60,341},
{52440,67,113},
{52560,67,113},
{52680,69,341},
{52680,55,341},
{52680,60,341},
{53040,67,113},
{53160,67,227},
{53280,52,113},
{53400,48,113},
{53400,72,341},
{53400,79,341},
{53520,43,113},
{53640,40,113},
{53760,41,455},
{53760,76,911},
{54240,60,341},
{54240,64,341},
{54600,60,341},
{54600,64,341},
{54960,76,227},
{54960,60,455},
{54960,64,455},
{55200,74,227},
{55440,72,113},
{55560,69,341},
{55680,36,455},
{55920,67,911},
{56160,55,341},
{56160,60,341},
{56520,55,341},
{56520,60,341},
{56880,55,455},
{56880,60,455},
{57000,69,113},
{57120,69,227},
{57360,72,227},
{57360,55,227},
{57360,60,227},
{57600,69,455},
{57600,38,455},
{57600,74,1367},
{58080,54,341},
{58080,57,341},
{58440,54,341},
{58440,57,341},
{58800,54,341},
{58800,57,341},
{59040,76,455},
{59160,54,341},
{59160,57,341},
{59520,66,113},
{59520,74,113},
{59520,38,455},
{59640,72,113},
{59760,62,225},
{59760,69,911},
{60000,54,341},
{60000,57,341},
{60360,54,341},
{60360,57,341},
{60720,54,341},
{60720,57,341},
{60960,69,113},
{61080,69,113},
{61080,54,341},
{61080,57,341},
{61200,72,227},
{61440,38,227},
{61440,74,911},
{61680,57,227},
{61680,60,227},
{61920,57,227},
{61920,60,227},
{62160,57,227},
{62160,60,227},
{62400,57,227},
{62400,60,227},
{62400,76,455},
{62640,57,227},
{62640,60,227},
{62880,76,113},
{62880,55,455},
{62880,60,455},
{63000,74,113},
{63120,72,227},
{63360,43,455},
{63360,71,1823},
{63360,74,1823},
{63840,60,341},
{64200,59,1025},
{65275,79,455},
{65280,41,455},
{65280,52,455},
{65760,53,341},
{65760,57,341},
{66120,57,341},
{66120,60,341},
{66120,64,341},
{66480,52,225},
{66480,57,455},
{66720,76,341},
{66720,81,341},
{66960,53,227},
{67080,76,227},
{67200,41,455},
{67200,52,455},
{67320,77,113},
{67440,76,911},
{67680,60,341},
{67680,64,341},
{68040,57,341},
{68040,60,341},
{68400,53,455},
{68400,57,455},
{68640,69,227},
{68880,72,113},
{68880,41,227},
{69000,65,227},
{69000,76,227},
{69120,41,455},
{69120,52,455},
{69240,81,113},
{69360,74,113},
{69360,84,113},
{69480,69,113},
{69480,74,113},
{69600,88,113},
{69600,53,341},
{69600,57,341},
{69720,89,113},
{69840,72,113},
{69960,76,341},
{69960,60,341},
{69960,64,341},
{70320,74,113},
{70320,52,455},
{70320,57,455},
{70440,74,341},
{70800,53,227},
{70800,65,455},
{70800,74,455},
{71040,41,455},
{71040,52,455},
{71280,69,113},
{71400,67,113},
{71520,69,113},
{71520,60,341},
{71520,64,341},
{71640,72,227},
{71880,57,341},
{71880,60,341},
{72000,81,113},
{72120,86,113},
{72240,88,113},
{72240,53,227},
{72240,57,227},
{72360,86,113},
{72480,81,113},
{72480,86,113},
{72480,52,113},
{72600,79,113},
{72600,84,113},
{72600,53,113},
{72720,76,113},
{72720,84,113},
{72720,57,113},
{72840,74,113},
{72840,81,113},
{72840,60,113},
{72960,53,455},
{72960,64,455},
{72960,79,1400},
{73440,60,341},
{73440,64,341},
{73800,60,341},
{73800,64,341},
{74160,53,455},
{74160,60,455},
{74400,81,341},
{74640,57,227},
{74760,76,227},
{74880,53,455},
{74880,64,455},
{75000,77,113},
{75120,76,1000},
{75360,60,341},
{75360,64,341},
{75720,60,341},
{75720,64,341},
{76080,53,455},
{76080,60,455},
{76200,69,113},
{76320,69,227},
{76560,69,113},
{76560,72,113},
{76560,57,227},
{76680,76,341},
{76800,53,455},
{76800,57,455},
{76800,64,455},
{77040,74,113},
{77160,74,341},
{77280,60,341},
{77280,64,341},
{77520,72,113},
{77640,76,341},
{77640,60,341},
{77640,64,341},
{78000,74,113},
{78000,53,455},
{78000,60,455},
{78120,74,341},
{78480,53,227},
{78480,74,455},
{78720,53,455},
{78720,60,455},
{78720,64,455},
{78960,72,569},
{79200,60,227},
{79200,64,227},
{79560,64,113},
{79560,69,113},
{79680,77,455},
{79680,81,455},
{79680,41,911},
{80160,84,455},
{80640,79,227},
{80640,86,227},
{80640,40,455},
{80880,91,227},
{81120,91,227},
{81120,59,341},
{81120,62,341},
{81360,91,113},
{81480,88,341},
{81480,59,341},
{81480,62,341},
{81840,86,227},
{81840,59,455},
{81840,62,455},
{82080,86,227},
{82320,86,113},
{82320,59,227},
{82320,62,227},
{82440,86,341},
{82560,41,455},
{82800,88,455},
{83040,60,341},
{83040,64,341},
{83400,60,341},
{83400,64,341},
{83520,81,113},
{83640,88,113},
{83760,89,113},
{83760,60,455},
{83760,64,455},
{83880,93,113},
{84000,84,113},
{84120,91,113},
{84240,93,113},
{84240,60,227},
{84240,64,227},
{84360,96,113},
{84480,79,227},
{84480,86,227},
{84480,40,455},
{84720,83,227},
{84720,91,227},
{84960,91,227},
{84960,59,341},
{84960,62,341},
{85200,91,113},
{85320,88,341},
{85320,59,341},
{85320,62,341},
{85680,86,113},
{85680,59,455},
{85680,62,455},
{85800,86,341},
{86160,59,227},
{86160,62,227},
{86160,88,455},
{86400,41,455},
{86640,81,113},
{86640,88,113},
{86760,86,113},
{86880,84,227},
{86880,60,341},
{86880,64,341},
{87240,60,341},
{87240,64,341},
{87360,81,455},
{87600,60,455},
{87600,64,455},
{87840,84,227},
{88080,60,227},
{88080,64,227},
{88320,79,227},
{88320,86,227},
{88320,40,455},
{88560,91,227},
{88800,91,227},
{88800,59,341},
{88800,62,341},
{89040,91,113},
{89160,88,341},
{89160,59,341},
{89160,62,341},
{89520,86,113},
{89520,59,455},
{89520,62,455},
{89640,86,341},
{90000,86,227},
{90000,59,227},
{90000,62,227},
{90240,81,227},
{90240,86,227},
{90240,41,455},
{90480,88,1139},
{90720,60,341},
{90720,64,341},
{91080,60,341},
{91080,64,341},
{91440,60,455},
{91440,64,455},
{91680,81,227},
{91920,84,227},
{91920,60,227},
{91920,64,227},
{92160,43,227},
{92160,86,911},
{92400,50,227},
{92400,55,227},
{92640,50,227},
{92640,55,227},
{92880,50,227},
{92880,55,227},
{93120,43,227},
{93120,88,455},
{93360,55,227},
{93360,60,227},
{93600,55,227},
{93600,60,227},
{93600,88,455},
{93840,55,227},
{93840,60,227},
{94075,89,940},
{94080,43,227},
{94320,59,227},
{94320,62,227},
{94560,59,227},
{94560,62,227},
{94800,59,227},
{94800,62,227},
{95040,59,227},
{95040,62,227},
{95055,91,414},
{95280,59,227},
{95280,62,227},
{95520,59,227},
{95520,62,227},
{95520,79,455},
{95760,59,227},
{95760,62,227},
{96000,65,455},
{96000,76,455},
{96000,41,455},
{96480,60,341},
{96480,64,341},
{96480,72,455},
{96840,60,341},
{96840,64,341},
{96960,71,227},
{97200,69,227},
{97200,60,455},
{97200,64,455},
{97440,67,227},
{97680,69,113},
{97800,69,341},
{97920,36,227},
{98160,43,227},
{98160,67,341},
{98400,55,341},
{98400,60,341},
{98520,67,113},
{98640,67,113},
{98760,69,341},
{98760,55,341},
{98760,60,341},
{99120,67,113},
{99240,67,227},
{99360,52,113},
{99480,48,113},
{99480,79,341},
{99600,43,113},
{99720,40,113},
{99840,76,455},
{99840,83,455},
{99840,41,455},
{100320,53,341},
{100320,57,341},
{100320,84,455},
{100680,60,341},
{100680,64,341},
{100800,83,227},
{101040,76,227},
{101040,53,683},
{101040,57,683},
{101280,74,227},
{101520,72,113},
{101640,69,341},
{101760,76,227},
{101760,36,227},
{102000,64,227},
{102000,67,227},
{102000,43,227},
{102240,55,341},
{102240,60,341},
{102360,67,113},
{102480,67,113},
{102600,69,113},
{102600,55,341},
{102600,60,341},
{102720,72,227},
{102960,64,113},
{102960,67,113},
{103080,64,113},
{103080,67,113},
{103200,71,113},
{103200,52,113},
{103320,48,113},
{103320,72,341},
{103320,79,341},
{103440,43,113},
{103560,40,113},
{103680,71,455},
{103680,76,455},
{103680,41,455},
{104160,60,341},
{104160,64,341},
{104160,72,455},
{104520,60,341},
{104520,64,341},
{104640,71,227},
{104880,76,227},
{104880,60,455},
{104880,64,455},
{105120,74,227},
{105360,72,113},
{105480,64,341},
{105480,69,341},
{105600,36,455},
{105840,67,911},
{106080,55,341},
{106080,60,341},
{106440,55,341},
{106440,60,341},
{106800,55,455},
{106800,60,455},
{106920,69,113},
{107040,69,227},
{107280,72,227},
{107280,55,227},
{107280,60,227},
{107520,69,455},
{107520,38,455},
{107520,74,1367},
{108000,54,341},
{108000,57,341},
{108360,54,341},
{108360,57,341},
{108720,54,341},
{108720,57,341},
{108960,76,455},
{109080,54,341},
{109080,57,341},
{109440,66,113},
{109440,74,113},
{109440,38,455},
{109560,72,113},
{109680,69,911},
{109920,54,341},
{109920,57,341},
{110280,54,341},
{110280,57,341},
{110640,54,341},
{110640,57,341},
{110880,69,113},
{111000,69,113},
{111000,54,341},
{111000,57,341},
{111120,72,227},
{111360,38,227},
{111360,74,911},
{111600,57,227},
{111600,60,227},
{111840,57,227},
{111840,60,227},
{112080,57,227},
{112080,60,227},
{112320,57,227},
{112320,60,227},
{112320,76,455},
{112560,57,227},
{112560,60,227},
{112800,55,227},
{112800,60,227},
{112800,76,455},
{113040,55,227},
{113040,60,227},
{113280,77,227},
{113280,43,227},
{113520,79,227},
{113520,59,227},
{113520,62,227},
{113760,81,227},
{113760,59,227},
{113760,62,227},
{114000,84,227},
{114000,59,227},
{114000,62,227},
{114240,91,227},
{114240,59,227},
{114240,62,227},
{114480,84,113},
{114480,59,227},
{114480,62,227},
{114600,79,113},
{114720,84,227},
{114720,59,227},
{114720,62,227},
{114960,59,227},
{114960,62,227},
{114960,79,341},
{114960,88,341},
{115200,41,119},
{115320,84,113},
{115320,45,113},
{115440,48,113},
{115440,88,227},
{115560,53,113},
{115680,84,227},
{115680,60,227},
{115680,65,227},
{115920,53,113},
{115920,88,227},
{116040,60,341},
{116040,64,341},
{116160,84,227},
{116400,88,227},
{116400,60,341},
{116400,65,341},
{116640,84,227},
{116760,53,341},
{116880,88,227},
{117120,79,113},
{117120,84,113},
{117120,36,119},
{117240,81,113},
{117240,43,113},
{117360,48,113},
{117360,79,455},
{117480,52,113},
{117600,60,341},
{117600,64,341},
{117960,60,341},
{117960,64,341},
{118080,72,113},
{118200,76,113},
{118320,79,113},
{118320,60,341},
{118320,64,341},
{118440,83,113},
{118560,84,113},
{118680,88,113},
{118680,60,341},
{118680,64,341},
{118800,91,113},
{118920,96,113},
{119040,41,119},
{119040,84,227},
{119040,93,227},
{119160,45,113},
{119280,48,113},
{119280,88,227},
{119400,53,113},
{119520,84,227},
{119520,60,227},
{119520,65,227},
{119760,53,113},
{119760,88,227},
{119880,60,341},
{119880,64,341},
{120000,84,227},
{120240,88,227},
{120240,60,341},
{120240,65,341},
{120480,84,227},
{120600,53,341},
{120720,88,227},
{120960,79,113},
{120960,84,113},
{120960,36,119},
{121080,81,113},
{121080,43,113},
{121200,79,113},
{121200,48,113},
{121320,52,113},
{121320,79,227},
{121440,60,341},
{121440,64,341},
{121560,81,227},
{121800,79,227},
{121800,60,341},
{121800,64,341},
{122040,76,227},
{122160,60,341},
{122160,64,341},
{122280,76,113},
{122400,88,113},
{122520,86,113},
{122520,60,341},
{122520,64,341},
{122640,86,113},
{122760,84,113},
{122880,76,113},
{122880,41,119},
{123000,84,113},
{123000,45,113},
{123120,48,113},
{123120,88,227},
{123240,53,113},
{123360,84,227},
{123360,60,227},
{123360,65,227},
{123600,53,113},
{123600,88,227},
{123720,60,341},
{123720,64,341},
{123840,84,227},
{124080,88,227},
{124080,60,341},
{124080,65,341},
{124320,84,227},
{124440,53,341},
{124560,88,227},
{124800,79,113},
{124800,84,113},
{124800,36,119},
{124920,81,113},
{124920,43,113},
{125040,48,113},
{125040,79,911},
{125160,52,113},
{125280,60,341},
{125280,64,341},
{125640,60,341},
{125640,64,341},
{126000,76,227},
{126000,60,341},
{126000,64,341},
{126240,74,227},
{126360,60,341},
{126360,64,341},
{126480,74,455},
{126720,43,227},
{126960,77,227},
{126960,59,227},
{126960,62,227},
{127200,79,227},
{127200,59,227},
{127200,62,227},
{127440,81,227},
{127440,59,227},
{127440,62,227},
{127680,83,227},
{127680,59,227},
{127680,62,227},
{127920,84,227},
{127920,59,227},
{127920,62,227},
{128160,59,227},
{128160,62,227},
{128160,76,341},
{128400,59,227},
{128400,62,227},
{128520,77,341},
{128640,43,227},
{128880,79,227},
{128880,59,227},
{128880,62,227},
{129120,81,227},
{129120,59,227},
{129120,62,227},
{129360,84,227},
{129360,59,227},
{129360,62,227},
{129600,59,227},
{129600,62,227},
{129600,86,455},
{129840,59,227},
{129840,62,227},
{130080,81,113},
{130080,59,227},
{130080,62,227},
{130200,84,113},
{130320,86,227},
{130320,59,227},
{130320,62,227},
{130560,71,113},
{130560,83,113},
{130560,41,227},
{130680,74,113},
{130800,72,227},
{130800,60,227},
{131040,60,227},
{131040,72,455},
{131040,84,455},
{131280,60,227},
{131520,71,227},
{131520,83,227},
{131520,60,227},
{131760,69,227},
{131760,76,227},
{131760,60,227},
{132000,67,227},
{132000,79,227},
{132000,57,227},
{132240,69,113},
{132240,72,113},
{132240,57,227},
{132360,74,341},
{132480,64,227},
{132480,76,227},
{132720,64,227},
{132720,72,227},
{132720,43,227},
{132960,74,113},
{132960,55,227},
{132960,60,227},
{133080,67,113},
{133200,67,113},
{133200,55,227},
{133200,60,227},
{133320,69,113},
{133440,72,227},
{133440,55,227},
{133440,60,227},
{133680,67,113},
{133680,60,113},
{133800,67,113},
{133920,71,113},
{133920,60,227},
{134040,79,341},
{134160,48,227},
{134160,55,227},
{134400,41,113},
{134400,69,455},
{134400,76,455},
{134520,45,113},
{134640,48,113},
{134760,52,113},
{134880,64,113},
{134880,57,227},
{134880,60,227},
{135000,65,113},
{135120,69,113},
{135120,57,227},
{135120,60,227},
{135240,72,113},
{135360,76,113},
{135360,57,227},
{135360,60,227},
{135480,77,113},
{135600,81,113},
{135600,57,227},
{135600,60,227},
{135720,84,113},
{135840,76,227},
{135840,57,227},
{135840,60,227},
{136080,57,227},
{136080,60,227},
{136242,74,300},
{136320,36,227},
{136560,43,227},
{136560,72,341},
{136800,55,227},
{136800,60,227},
{136920,67,113},
{137040,67,113},
{137040,55,227},
{137040,60,227},
{137160,69,341},
{137280,55,227},
{137280,60,227},
{137520,67,113},
{137520,60,113},
{137640,67,227},
{137760,60,227},
{137880,79,341},
{138000,48,227},
{138000,55,227},
{138240,76,113},
{138240,83,113},
{138240,41,227},
{138360,74,113},
{138480,72,227},
{138480,60,227},
{138480,64,227},
{138720,72,41},
{138720,60,227},
{138720,64,227},
{138762,84,414},
{138960,60,227},
{138960,64,227},
{139200,83,227},
{139200,60,227},
{139200,65,227},
{139440,76,227},
{139440,60,227},
{139680,74,227},
{139920,72,113},
{140040,69,341},
{140160,64,227},
{140160,40,227},
{140400,47,227},
{140400,67,911},
{140640,59,227},
{140640,64,227},
{140880,59,227},
{140880,64,227},
{141120,59,227},
{141120,64,227},
{141360,59,113},
{141360,64,113},
{141480,64,113},
{141480,69,113},
{141600,69,227},
{141600,59,227},
{141600,64,227},
{141840,64,227},
{141840,72,227},
{141840,59,227},
{142080,66,455},
{142080,38,455},
{142080,74,1367},
{142560,54,341},
{142560,57,341},
{142920,54,341},
{142920,57,341},
{143280,54,341},
{143280,57,341},
{143520,76,455},
{143640,54,341},
{143640,57,341},
{144000,66,113},
{144000,74,113},
{144000,38,455},
{144120,72,113},
{144240,62,225},
{144240,69,911},
{144480,54,341},
{144480,57,341},
{144840,54,341},
{144840,57,341},
{145200,54,341},
{145200,57,341},
{145440,69,113},
{145560,69,113},
{145560,54,341},
{145560,57,341},
{145680,72,227},
{145920,38,227},
{145920,74,911},
{146160,57,227},
{146160,60,227},
{146400,57,227},
{146400,60,227},
{146640,57,227},
{146640,60,227},
{146880,57,227},
{146880,60,227},
{146880,76,455},
{147120,57,227},
{147120,60,227},
{147360,76,113},
{147360,55,227},
{147360,60,227},
{147480,74,113},
{147600,72,227},
{147600,55,227},
{147600,60,227},
{147840,43,227},
{147840,67,455},
{147840,74,455},
{148080,59,227},
{148080,62,227},
{148320,59,227},
{148320,62,227},
{148362,79,414},
{148560,59,227},
{148560,62,227},
{148800,81,227},
{148800,91,227},
{148800,59,227},
{148800,62,227},
{149040,84,227},
{149040,59,227},
{149040,62,227},
{149280,84,227},
{149280,91,227},
{149280,59,227},
{149280,62,227},
{149520,59,227},
{149520,62,227},
{149520,88,341},
{149760,41,119},
{149880,84,113},
{149880,45,113},
{150000,48,113},
{150000,88,227},
{150120,53,113},
{150240,84,227},
{150240,60,227},
{150240,65,227},
{150480,53,113},
{150480,88,227},
{150600,60,341},
{150600,64,341},
{150720,84,227},
{150960,88,227},
{150960,60,341},
{150960,65,341},
{151200,84,227},
{151320,53,341},
{151440,88,227},
{151680,79,113},
{151680,84,113},
{151680,36,119},
{151800,81,113},
{151800,43,113},
{151920,48,113},
{151920,79,455},
{152040,52,113},
{152160,60,341},
{152160,64,341},
{152520,60,341},
{152520,64,341},
{152640,72,113},
{152760,76,113},
{152880,79,113},
{152880,60,341},
{152880,64,341},
{153000,83,113},
{153120,84,113},
{153240,88,113},
{153240,60,341},
{153240,64,341},
{153360,91,113},
{153480,96,113},
{153600,41,119},
{153600,84,227},
{153600,93,227},
{153720,45,113},
{153840,48,113},
{153840,88,227},
{153960,53,113},
{154080,84,227},
{154080,60,227},
{154080,65,227},
{154320,53,113},
{154320,88,227},
{154440,60,341},
{154440,64,341},
{154560,84,227},
{154800,88,227},
{154800,60,341},
{154800,65,341},
{155040,84,227},
{155160,53,341},
{155280,88,227},
{155520,79,113},
{155520,84,113},
{155520,36,119},
{155640,81,113},
{155640,43,113},
{155760,79,113},
{155760,48,113},
{155880,52,113},
{155880,79,227},
{156000,60,341},
{156000,64,341},
{156120,81,227},
{156360,79,227},
{156360,60,341},
{156360,64,341},
{156600,76,227},
{156720,60,341},
{156720,64,341},
{156840,76,113},
{156960,88,113},
{157080,86,113},
{157080,60,341},
{157080,64,341},
{157200,86,113},
{157320,84,113},
{157440,76,113},
{157440,81,113},
{157440,41,119},
{157560,84,113},
{157560,45,113},
{157680,48,113},
{157680,88,227},
{157800,53,113},
{157920,84,227},
{157920,60,227},
{157920,65,227},
{158160,53,113},
{158160,88,227},
{158280,60,341},
{158280,64,341},
{158400,84,227},
{158640,88,227},
{158640,60,341},
{158640,65,341},
{158880,84,227},
{159000,53,341},
{159120,88,227},
{159360,79,113},
{159360,84,113},
{159360,40,119},
{159480,81,113},
{159480,47,113},
{159600,52,113},
{159600,79,911},
{159720,55,113},
{159840,59,341},
{159840,64,341},
{160200,59,341},
{160200,64,341},
{160560,59,113},
{160560,64,113},
{160680,64,113},
{160680,69,113},
{160800,64,113},
{160800,69,113},
{160920,59,113},
{160920,64,113},
{161040,64,227},
{161040,72,227},
{161280,69,455},
{161280,38,455},
{161280,74,1367},
{161760,54,341},
{161760,57,341},
{162120,54,341},
{162120,57,341},
{162480,54,341},
{162480,57,341},
{162720,76,455},
{162840,54,341},
{162840,57,341},
{163200,74,113},
{163200,38,455},
{163320,72,113},
{163440,69,911},
{163680,54,341},
{163680,57,341},
{164040,54,341},
{164040,57,341},
{164400,54,341},
{164400,57,341},
{164640,69,113},
{164760,69,113},
{164760,54,341},
{164760,57,341},
{164880,72,227},
{165120,38,227},
{165120,74,911},
{165360,57,227},
{165360,60,227},
{165600,57,227},
{165600,60,227},
{165840,57,227},
{165840,60,227},
{166080,57,227},
{166080,60,227},
{166080,76,455},
{166320,57,227},
{166320,60,227},
{166560,76,113},
{166560,55,227},
{166560,60,227},
{166680,74,113},
{166800,72,227},
{166800,55,227},
{166800,60,227},
{167040,71,225},
{167040,43,227},
{167040,74,911},
{167280,59,227},
{167280,62,227},
{167520,59,227},
{167520,62,227},
{167760,59,227},
{167760,62,227},
{168000,55,113},
{168000,62,113},
{168120,59,113},
{168240,55,113},
{168360,69,113},
{168360,50,113},
{168480,47,113},
{168480,69,227},
{168600,43,113},
{168720,38,113},
{168720,67,227},
{168720,72,227},
{168840,35,113},
{168960,69,455},
{168960,38,455},
{168960,74,1367},
{169440,54,341},
{169440,57,341},
{169800,54,341},
{169800,57,341},
{170160,54,341},
{170160,57,341},
{170400,76,455},
{170520,54,341},
{170520,57,341},
{170880,66,113},
{170880,74,113},
{170880,38,455},
{171000,72,113},
{171120,62,225},
{171120,69,911},
{171360,54,341},
{171360,57,341},
{171720,54,341},
{171720,57,341},
{172080,54,341},
{172080,57,341},
{172320,69,113},
{172440,69,113},
{172440,54,341},
{172440,57,341},
{172560,72,227},
{172800,69,225},
{172800,38,227},
{172800,74,911},
{173040,57,227},
{173040,60,227},
{173280,57,227},
{173280,60,227},
{173520,57,227},
{173520,60,227},
{173760,57,227},
{173760,60,227},
{173760,76,455},
{174000,57,227},
{174000,60,227},
{174240,76,113},
{174240,55,227},
{174240,60,227},
{174360,74,113},
{174480,72,227},
{174480,55,227},
{174480,60,227},
{174720,71,455},
{174720,43,455},
{174720,74,1823},
{175200,55,341},
{175200,60,341},
{175560,59,1025},
{176640,67,1823},
{176640,55,1823},
{178587,64,91},
{178615,67,63},
{178644,72,35},
{178697,36,5471},
