 0, 731707,0
 15360, 79, 80
 16804, 81, 80
 16804, 79, 0
 17284, 76, 80
 17284, 81, 0
 18724, 69, 80
 18724, 76, 0
 18964, 69, 0
 18966, 72, 80
 19085, 72, 0
 19086, 76, 80
 19445, 74, 80
 19445, 76, 0
 19565, 74, 80
 19565, 74, 0
 19803, 74, 0
 19805, 72, 80
 20044, 72, 0
 20046, 76, 80
 20404, 76, 0
 20406, 74, 80
 20524, 74, 0
 20526, 74, 80
 20763, 74, 0
 20766, 74, 80
 21125, 72, 80
 21125, 74, 0
 23045, 79, 80
 23045, 72, 0
 24485, 81, 80
 24485, 79, 0
 24964, 76, 80
 24964, 81, 0
 26884, 76, 80
 26884, 76, 0
 27124, 76, 0
 27126, 74, 80
 27244, 74, 0
 27246, 74, 80
 27605, 72, 80
 27605, 74, 0
 27725, 76, 80
 27725, 72, 0
 28085, 74, 80
 28085, 76, 0
 28204, 74, 0
 28206, 74, 80
 28444, 74, 0
 28446, 74, 80
 28804, 72, 80
 28804, 74, 0
 29765, 69, 80
 29765, 72, 0
 30244, 72, 80
 30244, 69, 0
 30725, 74, 80
 30725, 72, 0
 30965, 79, 80
 30965, 74, 0
 31205, 79, 80
 31205, 79, 0
 31444, 79, 0
 31446, 79, 80
 31684, 79, 80
 31684, 79, 0
 31924, 79, 0
 31926, 76, 80
 32164, 76, 80
 32164, 76, 0
 32405, 74, 80
 32405, 76, 0
 32525, 74, 80
 32525, 74, 0
 32885, 76, 80
 32885, 74, 0
 33604, 69, 80
 33604, 76, 0
 34085, 72, 80
 34085, 69, 0
 34565, 74, 80
 34565, 72, 0
 34804, 74, 0
 34806, 79, 80
 35044, 79, 80
 35044, 79, 0
 35284, 79, 0
 35286, 79, 80
 35525, 79, 80
 35525, 79, 0
 35765, 76, 80
 35765, 79, 0
 35885, 74, 80
 35885, 76, 0
 36245, 76, 80
 36245, 74, 0
 36724, 76, 0
 36726, 72, 80
 37445, 69, 80
 37445, 72, 0
 37925, 72, 80
 37925, 69, 0
 38404, 74, 80
 38404, 72, 0
 38644, 74, 0
 38646, 79, 80
 38885, 79, 80
 38885, 79, 0
 39125, 79, 80
 39125, 79, 0
 39365, 79, 80
 39365, 79, 0
 39605, 79, 0
 39606, 76, 80
 39724, 76, 0
 39726, 76, 80
 39964, 76, 0
 39966, 74, 80
 40204, 74, 0
 40206, 74, 80
 40443, 74, 0
 40446, 76, 80
 41524, 76, 0
 41646, 67, 80
 41764, 69, 80
 41764, 67, 0
 42004, 69, 0
 42006, 72, 80
 42245, 74, 80
 42245, 72, 0
 43204, 76, 80
 43204, 74, 0
 44165, 77, 80
 44165, 76, 0
 45124, 79, 80
 45124, 77, 0
 45605, 79, 80
 45605, 79, 0
 46085, 76, 112
 46085, 79, 0
 47285, 76, 112
 47285, 76, 0
 47525, 74, 112
 47525, 76, 0
 47765, 72, 112
 47765, 74, 0
 47884, 72, 0
 47886, 69, 112
 48244, 69, 0
 48246, 67, 112
 48603, 67, 0
 48606, 67, 112
 48725, 67, 112
 48725, 67, 0
 48845, 69, 112
 48845, 67, 0
 49083, 69, 0
 49085, 67, 112
 49325, 67, 112
 49325, 67, 0
 49564, 67, 0
 49566, 79, 112
 49924, 76, 112
 49924, 79, 0
 51124, 76, 0
 51126, 76, 112
 51364, 74, 112
 51364, 76, 0
 51604, 74, 0
 51606, 72, 112
 51724, 72, 0
 51726, 69, 112
 52085, 67, 112
 52085, 69, 0
 52443, 67, 0
 52445, 67, 112
 52565, 67, 112
 52565, 67, 0
 52685, 69, 112
 52685, 67, 0
 52924, 69, 0
 52926, 67, 112
 53164, 67, 0
 53166, 67, 112
 53404, 67, 0
 53406, 79, 112
 53765, 76, 112
 53765, 79, 0
 54964, 76, 0
 54966, 76, 112
 55205, 74, 112
 55205, 76, 0
 55445, 72, 112
 55445, 74, 0
 55565, 69, 112
 55565, 72, 0
 55925, 67, 112
 55925, 69, 0
 56885, 67, 0
 57005, 67, 112
 57125, 69, 112
 57125, 67, 0
 57243, 69, 0
 57245, 72, 112
 57605, 74, 112
 57605, 72, 0
 59045, 76, 112
 59045, 74, 0
 59525, 74, 112
 59525, 76, 0
 59644, 74, 0
 59646, 72, 112
 59764, 72, 0
 59766, 69, 112
 60964, 67, 112
 60964, 69, 0
 61084, 67, 0
 61086, 69, 112
 61204, 69, 0
 61206, 72, 112
 61444, 74, 112
 61444, 72, 0
 62405, 76, 112
 62405, 74, 0
 62884, 76, 112
 62884, 76, 0
 63365, 74, 112
 63365, 76, 0
 65285, 79, 80
 65285, 74, 0
 66725, 81, 80
 66725, 79, 0
 67205, 76, 80
 67205, 81, 0
 68645, 69, 80
 68645, 76, 0
 68885, 72, 80
 68885, 69, 0
 69005, 76, 80
 69005, 72, 0
 69365, 76, 0
 69366, 74, 80
 69484, 74, 0
 69486, 74, 80
 69724, 74, 0
 69726, 72, 80
 69965, 72, 0
 69966, 76, 80
 70325, 74, 80
 70325, 76, 0
 70445, 74, 80
 70445, 74, 0
 70684, 74, 0
 70685, 74, 80
 71044, 72, 80
 71044, 74, 0
 72964, 79, 80
 72964, 72, 0
 74404, 81, 80
 74404, 79, 0
 74885, 76, 80
 74885, 81, 0
 76805, 76, 80
 76805, 76, 0
 77045, 74, 80
 77045, 76, 0
 77165, 74, 80
 77165, 74, 0
 77524, 74, 0
 77526, 72, 80
 77644, 72, 0
 77646, 76, 80
 78004, 76, 0
 78006, 74, 80
 78125, 74, 0
 78126, 74, 80
 78363, 74, 0
 78365, 74, 80
 78725, 72, 80
 78725, 74, 0
 79684, 69, 80
 79684, 72, 0
 80165, 72, 80
 80165, 69, 0
 80644, 74, 80
 80644, 72, 0
 80884, 74, 0
 80886, 79, 80
 81124, 79, 80
 81124, 79, 0
 81364, 79, 0
 81366, 79, 80
 81605, 79, 80
 81605, 79, 0
 81845, 76, 80
 81845, 79, 0
 82085, 76, 80
 82085, 76, 0
 82324, 76, 0
 82326, 74, 80
 82444, 74, 0
 82446, 74, 80
 82804, 74, 0
 82806, 76, 80
 83525, 69, 80
 83525, 76, 0
 84004, 72, 80
 84004, 69, 0
 84484, 74, 80
 84484, 72, 0
 84725, 74, 0
 84726, 79, 80
 84965, 79, 80
 84965, 79, 0
 85205, 79, 80
 85205, 79, 0
 85445, 79, 80
 85445, 79, 0
 85684, 79, 0
 85686, 76, 80
 85804, 76, 0
 85806, 74, 80
 86164, 74, 0
 86166, 76, 80
 86645, 72, 80
 86645, 76, 0
 87364, 69, 80
 87364, 72, 0
 87844, 72, 80
 87844, 69, 0
 88325, 74, 80
 88325, 72, 0
 88565, 79, 80
 88565, 74, 0
 88805, 79, 80
 88805, 79, 0
 89045, 79, 0
 89046, 79, 80
 89284, 79, 80
 89284, 79, 0
 89524, 79, 0
 89526, 76, 80
 89645, 76, 0
 89646, 76, 80
 89883, 76, 0
 89885, 74, 80
 90125, 74, 80
 90125, 74, 0
 90364, 74, 0
 90365, 76, 80
 91445, 76, 0
 91565, 67, 80
 91685, 69, 80
 91685, 67, 0
 91925, 72, 80
 91925, 69, 0
 92164, 74, 80
 92164, 72, 0
 93125, 76, 80
 93125, 74, 0
 94084, 77, 80
 94084, 76, 0
 95045, 79, 80
 95045, 77, 0
 95524, 79, 80
 95524, 79, 0
 96004, 76, 112
 96004, 79, 0
 97204, 76, 0
 97206, 76, 112
 97444, 74, 112
 97444, 76, 0
 97684, 74, 0
 97686, 72, 112
 97805, 72, 0
 97806, 69, 112
 98165, 67, 112
 98165, 69, 0
 98523, 67, 0
 98525, 67, 112
 98645, 67, 0
 98646, 67, 112
 98764, 67, 0
 98766, 69, 112
 99004, 69, 0
 99006, 67, 112
 99244, 67, 0
 99246, 67, 112
 99483, 67, 0
 99486, 79, 112
 99845, 76, 112
 99845, 79, 0
 101044, 76, 0
 101046, 76, 112
 101285, 74, 112
 101285, 76, 0
 101525, 72, 112
 101525, 74, 0
 101645, 69, 112
 101645, 72, 0
 102004, 69, 0
 102006, 67, 112
 102364, 67, 0
 102366, 67, 112
 102484, 67, 0
 102486, 67, 112
 102604, 67, 0
 102606, 69, 112
 102843, 69, 0
 102845, 67, 112
 103085, 67, 112
 103085, 67, 0
 103323, 67, 0
 103325, 79, 112
 103684, 76, 112
 103684, 79, 0
 104885, 76, 112
 104885, 76, 0
 105125, 74, 112
 105125, 76, 0
 105364, 74, 0
 105366, 72, 112
 105484, 72, 0
 105486, 69, 112
 105844, 69, 0
 105846, 67, 112
 106805, 67, 0
 106926, 67, 112
 107044, 69, 112
 107044, 67, 0
 107164, 69, 0
 107166, 72, 112
 107524, 74, 112
 107524, 72, 0
 108964, 76, 112
 108964, 74, 0
 109445, 74, 112
 109445, 76, 0
 109563, 74, 0
 109565, 72, 112
 109685, 69, 112
 109685, 72, 0
 110884, 67, 112
 110884, 69, 0
 111003, 67, 0
 111005, 69, 112
 111125, 72, 112
 111125, 69, 0
 111365, 74, 112
 111365, 72, 0
 112324, 76, 112
 112324, 74, 0
 112805, 76, 112
 112805, 76, 0
 113285, 79, 112
 113285, 76, 0
 115204, 79, 0
 115446, 88, 112
 115684, 84, 112
 115684, 88, 0
 115925, 88, 112
 115925, 84, 0
 116165, 84, 112
 116165, 88, 0
 116405, 88, 112
 116405, 84, 0
 116645, 84, 112
 116645, 88, 0
 116884, 84, 0
 116886, 88, 112
 117124, 84, 112
 117124, 88, 0
 117244, 84, 0
 117246, 81, 112
 117364, 81, 0
 117366, 79, 112
 117605, 79, 0
 119285, 88, 112
 119525, 84, 112
 119525, 88, 0
 119765, 88, 112
 119765, 84, 0
 120004, 84, 112
 120004, 88, 0
 120244, 84, 0
 120246, 88, 112
 120484, 84, 112
 120484, 88, 0
 120724, 84, 0
 120726, 88, 112
 120965, 84, 112
 120965, 88, 0
 121924, 84, 0
 123125, 88, 112
 123364, 84, 112
 123364, 88, 0
 123604, 84, 0
 123606, 88, 112
 123844, 84, 112
 123844, 88, 0
 124085, 84, 0
 124086, 88, 112
 124325, 84, 112
 124325, 88, 0
 124565, 88, 112
 124565, 84, 0
 124805, 84, 112
 124805, 88, 0
 124924, 84, 0
 124926, 81, 112
 125044, 81, 0
 125046, 79, 112
 125284, 79, 0
 126005, 88, 112
 126245, 86, 112
 126245, 88, 0
 126485, 86, 112
 126485, 86, 0
 128644, 76, 112
 128644, 86, 0
 129844, 76, 0
 129846, 76, 112
 130084, 74, 112
 130084, 76, 0
 130324, 74, 0
 130326, 72, 112
 130444, 72, 0
 130446, 69, 112
 130805, 67, 112
 130805, 69, 0
 131163, 67, 0
 131165, 67, 112
 131285, 67, 112
 131285, 67, 0
 131405, 69, 112
 131405, 67, 0
 131644, 69, 0
 131646, 67, 112
 131884, 67, 0
 131886, 67, 112
 132124, 67, 0
 132126, 79, 112
 132485, 76, 112
 132485, 79, 0
 133684, 76, 0
 133686, 76, 112
 133925, 74, 112
 133925, 76, 0
 134165, 72, 112
 134165, 74, 0
 134285, 69, 112
 134285, 72, 0
 134645, 67, 112
 134645, 69, 0
 135004, 67, 0
 135006, 67, 112
 135124, 67, 0
 135126, 67, 112
 135244, 67, 0
 135246, 69, 112
 135484, 69, 0
 135486, 67, 112
 135725, 67, 112
 135725, 67, 0
 135963, 67, 0
 135965, 79, 112
 136325, 76, 112
 136325, 79, 0
 137525, 76, 112
 137525, 76, 0
 137765, 74, 112
 137765, 76, 0
 138005, 74, 0
 138006, 72, 112
 138124, 72, 0
 138126, 69, 112
 138484, 69, 0
 138486, 67, 112
 139445, 67, 0
 139565, 67, 112
 139684, 69, 112
 139684, 67, 0
 139804, 69, 0
 139806, 72, 112
 140164, 74, 112
 140164, 72, 0
 141604, 76, 112
 141604, 74, 0
 142085, 74, 112
 142085, 76, 0
 142203, 74, 0
 142205, 72, 112
 142325, 69, 112
 142325, 72, 0
 143524, 67, 112
 143524, 69, 0
 143644, 67, 0
 143646, 69, 112
 143765, 69, 0
 143766, 72, 112
 144005, 74, 112
 144005, 72, 0
 144964, 76, 112
 144964, 74, 0
 145445, 76, 112
 145445, 76, 0
 145925, 79, 112
 145925, 76, 0
 147845, 79, 0
 148086, 88, 112
 148324, 84, 112
 148324, 88, 0
 148564, 84, 0
 148566, 88, 112
 148805, 84, 112
 148805, 88, 0
 149045, 88, 112
 149045, 84, 0
 149285, 84, 112
 149285, 88, 0
 149524, 84, 0
 149526, 88, 112
 149764, 84, 112
 149764, 88, 0
 149884, 84, 0
 149886, 81, 112
 150004, 81, 0
 150006, 79, 112
 150244, 79, 0
 151926, 88, 112
 152165, 84, 112
 152165, 88, 0
 152405, 88, 112
 152405, 84, 0
 152645, 84, 112
 152645, 88, 0
 152884, 84, 0
 152886, 88, 112
 153124, 84, 112
 153124, 88, 0
 153364, 84, 0
 153366, 88, 112
 153605, 84, 112
 153605, 88, 0
 154564, 84, 0
 155765, 88, 112
 156005, 84, 112
 156005, 88, 0
 156244, 84, 0
 156246, 88, 112
 156484, 84, 112
 156484, 88, 0
 156724, 84, 0
 156726, 88, 112
 156965, 84, 112
 156965, 88, 0
 157205, 88, 112
 157205, 84, 0
 157445, 84, 112
