183120,65,80,227,
183360,63,80,227,
183600,61,80,227,
183840,63,80,341,
184200,63,80,113,
184320,63,80,227,
184560,63,80,227,
184800,65,80,227,
185040,58,80,227,
185280,58,80,455,
185752,63,80,341,
186112,63,80,113,
186232,63,80,227,
186472,63,80,227,
186712,65,80,227,
186960,58,80,227,
187200,58,80,455,
187680,63,80,341,
188040,63,80,113,
188160,63,80,227,
188400,63,80,227,
188640,65,80,227,
188880,58,80,227,
189120,58,80,227,
189360,58,80,227,
189600,63,80,341,
189960,63,80,113,
190080,63,80,227,
190320,63,80,227,
190560,65,80,227,
190800,58,80,227,
191040,58,80,455,
191531,63,80,342,
191891,61,80,112,
192012,63,80,227,
192250,61,80,227,
192491,65,80,227,
192720,58,80,227,
192960,58,80,455,
193440,63,80,341,
193800,63,80,113,
193920,63,80,227,
194160,63,80,227,
194400,65,80,227,
194640,58,80,227,
194880,58,80,455,
195360,63,80,341,
195720,61,80,113,
195840,61,80,227,
196080,63,80,227,
196320,65,80,227,
196560,58,80,227,
196800,58,80,227,
197040,58,80,227,
197280,63,80,341,
197640,63,80,113,
197760,63,80,227,
198000,63,80,227,
198240,65,80,227,
198480,58,80,227,
198720,58,80,227,
198960,58,80,227,
199200,58,80,1367,
200879,77,64,227,
201119,77,64,227,
201359,77,64,227,
201598,77,64,228,
201839,75,64,226,
202079,73,64,227,
202319,75,64,227,
202559,75,64,455,
203036,70,64,473,
203519,75,64,455,
203999,70,64,683,
204719,77,64,227,
204959,77,64,227,
205199,77,64,227,
205439,77,64,227,
205679,75,64,227,
205919,73,64,226,
206159,75,64,227,
206399,75,64,1367,
207839,73,64,683,
208558,77,64,228,
208799,77,64,226,
209039,77,64,227,
209279,77,64,227,
209519,75,64,227,
209759,73,64,227,
209998,75,64,228,
210239,75,64,454,
210719,70,64,465,
211199,75,64,455,
211679,70,64,682,
212399,77,64,227,
212639,77,64,227,
212879,77,64,226,
213119,77,64,227,
213359,75,64,227,
213599,73,64,227,
213839,75,64,227,
214078,75,64,1368,
215518,73,64,1436,
216720,444444,0,0,
