{14880,66,55},
{14940,65,55},
{14941,68,43},
{15000,61,55},
{15001,70,35},
{15059,70,58},
{15060,54,94},
{15119,68,116},
{15180,54,64},
{15239,66,98},
{15300,61,49},
{15359,70,104},
{15359,49,947},
{15360,66,55},
{15420,65,55},
{15480,61,54},
{15481,68,48},
{15540,56,87},
{15541,70,136},
{15660,56,55},
{15718,68,51},
{15720,61,53},
{15779,70,97},
{15780,58,53},
{15840,66,55},
{15900,68,47},
{15900,65,55},
{15960,61,55},
{15961,70,97},
{16021,56,79},
{16080,68,104},
{16142,56,55},
{16199,66,100},
{16202,61,53},
{16262,58,47},
{16318,51,943},
{16319,71,168},
{16322,66,55},
{16378,65,55},
{16440,61,57},
{16501,70,97},
{16502,56,100},
{16679,63,204},
{16680,66,57},
{16800,66,55},
{16860,65,55},
{16919,66,35},
{16920,61,55},
{16979,66,33},
{16980,56,118},
{17039,66,51},
{17099,63,53},
{17100,63,58},
{17159,61,101},
{17160,66,55},
{17220,63,48},
{17279,71,169},
{17279,47,952},
{17459,70,151},
{17639,59,217},
{17879,59,31},
{17939,59,32},
{17999,59,109},
{18119,58,39},
{18179,58,213},
{18237,56,21},
{18239,42,885},
{18301,61,24},
{18361,61,50},
{18421,58,33},
{18481,61,31},
{18540,66,68},
{18541,61,37},
{18601,58,37},
{18661,59,28},
{18718,66,152},
{18719,59,44},
{18781,58,32},
{18839,59,38},
{18898,66,262},
{18901,58,34},
{18961,59,55},
{19021,58,33},
{19081,56,43},
{19139,37,57},
{19141,54,42},
{19188,54,422},
{19199,61,99},
{19199,42,953},
{19319,58,32},
{19379,58,49},
{19439,56,112},
{19561,54,394},
{19621,61,90},
{19739,61,48},
{19799,58,32},
{19859,58,47},
{19919,56,51},
{19979,58,107},
{20099,56,114},
{20134,53,711},
{20159,37,220},
{20219,56,47},
{20279,61,34},
{20339,61,44},
{20399,58,28},
{20399,37,221},
{20459,58,47},
{20519,56,36},
{20579,56,40},
{20639,61,52},
{20640,37,222},
{20699,58,65},
{20819,56,84},
{20879,37,159},
{20939,58,93},
{21059,56,162},
{21061,34,58},
{21100,51,709},
{21121,32,202},
{21239,59,51},
{21299,58,51},
{21359,59,48},
{21359,32,197},
{21419,58,40},
{21479,59,51},
{21539,58,52},
{21601,59,63},
{21601,32,206},
{21720,59,48},
{21779,61,39},
{21839,63,48},
{21841,32,191},
{21899,66,84},
{22019,68,121},
{22046,54,799},
{22081,35,205},
{22259,66,34},
{22319,66,53},
{22319,35,202},
{22379,68,52},
{22439,66,108},
{22559,71,114},
{22561,35,338},
{22679,70,47},
{22739,68,46},
{22800,68,48},
{22861,66,89},
{22921,37,56},
{22981,65,52},
{22981,39,53},
{23001,54,503},
{23039,42,225},
{23040,66,82},
{23159,61,40},
{23219,61,47},
{23279,58,106},
{23279,42,229},
{23400,56,52},
{23459,54,300},
{23519,61,50},
{23521,42,228},
{23581,58,59},
{23701,56,79},
{23761,42,177},
{23821,58,103},
{23939,56,108},
{23941,44,51},
{23953,53,525},
{24001,37,226},
{24059,56,53},
{24119,61,41},
{24179,61,48},
{24239,58,37},
{24241,37,225},
{24299,58,47},
{24359,56,39},
{24419,56,47},
{24479,61,97},
{24481,37,225},
{24539,58,46},
{24599,58,49},
{24659,58,51},
{24659,54,57},
{24719,56,51},
{24719,56,52},
{24719,37,176},
{24781,58,88},
{24898,56,107},
{24899,54,60},
{24900,34,54},
{24959,59,53},
{24959,32,218},
{25019,56,43},
{25019,58,49},
{25079,56,35},
{25079,56,54},
{25139,56,31},
{25139,54,56},
{25199,44,48},
{25199,56,53},
{25199,32,226},
{25259,46,46},
{25259,58,55},
{25319,59,49},
{25319,47,56},
{25379,49,41},
{25379,61,42},
{25439,51,30},
{25439,63,37},
{25441,32,225},
{25499,51,49},
{25499,63,57},
{25559,70,92},
{25559,56,298},
{25679,32,116},
{25679,68,146},
{25799,30,53},
{25859,32,53},
{25859,54,61},
{25919,56,54},
{25919,35,224},
{25979,56,39},
{25979,58,55},
{26039,44,65},
{26041,56,32},
{26099,56,31},
{26099,42,69},
{26159,56,50},
{26159,44,66},
{26159,35,228},
{26219,58,47},
{26219,46,58},
{26279,59,47},
{26279,47,56},
{26339,49,45},
{26339,61,46},
{26399,51,40},
{26399,63,105},
{26399,35,225},
{26459,51,53},
{26519,56,94},
{26519,70,97},
{26639,35,58},
{26639,68,183},
{26639,56,229},
{26699,37,58},
{26759,35,107},
{26879,63,112},
{26881,32,223},
{26881,51,369},
{27000,66,93},
{27119,68,110},
{27121,32,107},
{27239,66,97},
{27241,30,58},
{27301,32,55},
{27359,63,117},
{27360,35,468},
{27379,54,434},
{27479,66,101},
{27599,68,109},
{27720,66,98},
{27839,61,107},
{27839,42,333},
{27846,54,455},
{27960,66,84},
{28079,66,41},
{28139,68,45},
{28199,66,91},
{28201,42,58},
{28259,44,59},
{28319,68,96},
{28319,37,350},
{28333,53,439},
{28439,68,57},
{28499,70,43},
{28559,68,102},
{28679,37,102},
{28679,66,105},
{28799,63,48},
{28801,32,349},
{28816,51,349},
{28859,66,25},
{28889,66,25},
{28919,66,50},
{28981,63,48},
{29039,68,76},
{29159,61,35},
{29159,30,54},
{29219,61,50},
{29219,32,57},
{29279,63,43},
{29279,35,348},
{29287,51,469},
{29339,66,43},
{29399,63,45},
{29459,66,110},
{29579,63,46},
{29639,66,35},
{29639,35,118},
{29699,66,44},
{29759,37,406},
{29778,56,853},
{29819,70,41},
{29879,68,30},
{29939,68,83},
{30059,66,26},
{30119,66,46},
{30178,70,50},
{30179,32,58},
{30239,68,56},
{30239,37,346},
{30299,66,36},
{30359,66,80},
{30479,68,56},
{30539,66,27},
{30599,66,49},
{30601,37,101},
{30659,68,45},
{30719,70,107},
{30720,49,946},
{30721,66,55},
{30781,65,55},
{30839,68,54},
{30840,61,55},
{30899,70,154},
{30901,54,95},
{31021,54,171},
{31079,68,59},
{31081,66,113},
{31141,61,55},
{31141,70,105},
{31201,66,55},
{31261,68,38},
{31261,65,55},
{31321,70,31},
{31321,61,55},
{31379,70,52},
{31381,54,94},
{31439,68,105},
{31499,54,66},
{31559,66,109},
{31621,61,49},
{31678,49,947},
{31679,70,113},
{31681,66,55},
{31741,65,55},
{31801,68,54},
{31801,61,54},
{31861,56,87},
{31861,70,149},
{31981,56,57},
{32039,68,52},
{32041,61,52},
{32099,70,110},
{32101,58,53},
{32161,66,55},
{32219,68,48},
{32221,65,55},
{32279,70,110},
{32281,61,55},
{32342,56,79},
{32399,68,116},
{32463,56,57},
{32519,66,97},
{32523,61,53},
{32583,58,47},
{32637,51,943},
{32639,71,172},
{32643,66,55},
{32701,65,55},
{32761,61,55},
{32819,70,145},
{32823,56,100},
{32999,63,223},
{33001,66,57},
{33121,66,58},
{33181,65,58},
{33239,66,34},
{33241,61,59},
{33299,66,35},
{33301,56,118},
{33359,66,50},
{33419,63,57},
{33421,63,58},
{33479,61,83},
{33481,66,58},
{33541,63,48},
{33598,47,952},
{33599,71,167},
{33600,66,58},
{33658,65,60},
{33715,59,62},
{33779,70,117},
{33780,54,100},
{33898,63,61},
{33958,66,57},
{33959,59,167},
{34018,63,58},
{34078,66,58},
{34138,65,58},
{34139,61,255},
{34198,59,59},
{34258,54,118},
{34378,63,58},
{34438,66,58},
{34498,63,48},
{34557,49,946},
{34558,70,118},
{34561,66,65},
{34621,65,62},
{34679,68,54},
{34681,61,62},
{34739,70,165},
{34741,54,95},
{34861,54,171},
{34918,68,52},
{34921,66,113},
{34979,70,103},
{34981,61,63},
{35041,66,58},
{35100,68,46},
{35101,65,65},
{35160,70,33},
{35161,61,63},
{35219,70,58},
{35221,54,94},
{35279,68,117},
{35341,54,64},
{35399,66,107},
{35461,61,49},
{35515,49,947},
{35519,70,112},
{35521,66,60},
{35581,65,58},
{35639,68,54},
{35641,61,54},
{35699,70,157},
{35701,56,87},
{35821,56,57},
{35879,68,56},
{35881,61,53},
{35939,70,114},
{35941,58,53},
{36001,66,55},
{36061,68,47},
{36061,65,55},
{36119,70,80},
{36121,61,60},
{36182,56,79},
{36239,68,100},
{36303,56,57},
{36359,66,106},
{36363,61,53},
{36423,58,47},
{36474,51,943},
{36479,71,169},
{36483,66,55},
{36541,65,55},
{36601,61,59},
{36659,70,154},
{36663,56,100},
{36841,66,57},
{36841,63,196},
{36961,66,55},
{37021,65,55},
{37078,66,36},
{37081,61,59},
{37139,66,36},
{37141,56,118},
{37199,66,50},
{37259,63,59},
{37261,63,58},
{37319,61,90},
{37321,66,58},
{37381,63,48},
{37435,47,952},
{37439,71,173},
{37440,66,55},
{37498,65,60},
{37558,59,59},
{37619,70,154},
{37620,54,100},
{37738,63,61},
{37798,66,57},
{37798,59,215},
{37858,63,58},
{37918,66,55},
{37978,65,58},
{38098,54,118},
{38099,59,34},
{38159,59,114},
{38218,63,58},
{38278,66,58},
{38281,58,41},
{38338,63,48},
{38341,58,51},
{38397,58,580},
{38401,66,55},
{38402,42,949},
{38461,65,55},
{38521,61,55},
{38581,54,95},
{38701,54,171},
{38761,66,113},
{38821,61,55},
{38881,66,55},
{38941,65,55},
{38999,58,55},
{39001,61,63},
{39059,59,55},
{39061,54,94},
{39118,58,55},
{39179,56,50},
{39181,54,64},
{39240,66,53},
{39301,61,49},
{39359,54,596},
{39362,37,945},
{39421,65,53},
{39482,61,53},
{39541,56,87},
{39658,56,55},
{39721,61,53},
{39781,58,53},
{39901,65,53},
{39959,58,55},
{39961,61,53},
{40019,59,55},
{40022,56,79},
{40079,58,55},
{40139,56,55},
{40199,54,111},
{40203,61,53},
{40263,58,53},
{40319,54,53},
{40319,32,949},
{40323,66,53},
{40379,51,53},
{40381,65,53},
{40439,59,53},
{40441,61,53},
{40499,63,53},
{40503,56,100},
{40559,68,53},
{40619,70,47},
{40621,63,53},
{40678,71,55},
{40681,66,53},
{40739,73,521},
{40741,63,53},
{40801,66,55},
{40861,65,58},
{40921,61,59},
{40981,56,118},
{41101,63,53},
{41161,66,53},
{41221,63,53},
{41279,70,53},
{41279,35,406},
{41280,66,53},
{41338,65,53},
{41339,71,53},
{41398,70,53},
{41398,59,53},
{41459,66,53},
{41460,54,100},
{41519,61,53},
{41578,63,53},
{41579,58,50},
{41638,66,53},
{41639,56,53},
{41698,63,53},
{41699,71,152},
{41699,49,505},
{41758,66,53},
{41818,65,53},
{41878,59,59},
{41879,71,34},
{41938,54,118},
{41939,71,30},
{41999,71,56},
{42058,70,54},
{42058,63,58},
{42119,66,103},
{42181,59,55},
{42237,59,379},
{42239,68,33},
{42239,32,98},
{42299,68,34},
{42359,68,51},
{42361,32,100},
{42419,66,51},
{42481,32,97},
{42481,63,102},
{42599,66,55},
{42601,32,103},
{42659,66,55},
{42711,59,386},
{42719,68,50},
{42721,35,104},
{42779,70,50},
{42839,68,50},
{42841,35,103},
{42899,66,50},
{42959,63,100},
{42961,35,98},
{43079,66,51},
{43081,35,107},
{43139,66,46},
{43198,58,381},
{43199,68,55},
{43201,42,102},
{43259,70,53},
{43319,68,53},
{43321,42,102},
{43379,66,42},
{43441,66,84},
{43441,42,101},
{43559,66,36},
{43561,42,105},
{43619,66,45},
{43678,56,373},
{43679,68,47},
{43681,37,104},
{43739,70,25},
{43769,70,25},
{43799,68,46},
{43801,37,101},
{43859,66,45},
{43919,68,109},
{43921,37,105},
{44041,37,108},
{44099,68,25},
{44130,68,25},
{44159,68,51},
{44159,32,104},
{44162,59,385},
{44219,70,46},
{44279,68,53},
{44281,32,94},
{44339,66,52},
{44399,63,94},
{44401,32,106},
{44519,66,41},
{44519,32,106},
{44579,66,50},
{44638,59,394},
{44639,68,50},
{44639,35,109},
{44699,70,25},
{44730,70,25},
{44759,68,57},
{44759,35,108},
{44819,66,39},
{44879,63,94},
{44881,35,96},
{44999,66,39},
{45001,35,106},
{45059,66,44},
{45115,58,380},
{45119,68,47},
{45121,42,106},
{45179,70,46},
{45239,68,50},
{45241,42,106},
{45299,66,39},
{45359,66,87},
{45361,42,107},
{45479,66,37},
{45480,42,107},
{45539,66,52},
{45598,56,479},
{45599,68,55},
{45601,37,969},
{45659,66,54},
{45719,68,53},
{45779,66,63},
{45839,70,161},
{46019,71,31},
{46049,70,29},
{46079,68,262},
{46439,63,47},
{46499,63,52},
{46559,66,82},
{46559,58,161},
{46619,61,116},
{46679,63,51},
{46739,58,62},
{46739,66,139},
{46799,61,34},
{46860,61,215},
{46919,63,49},
{46919,58,165},
{46979,66,87},
{47099,66,35},
{47101,58,92},
{47159,66,45},
{47215,66,45},
{47219,58,75},
{47279,68,101},
{47279,59,124},
{47399,70,98},
{47399,61,118},
{47519,68,101},
{47519,56,159},
{47579,61,119},
{47639,66,54},
{47699,68,110},
{47701,56,57},
{47761,61,24},
{47819,61,167},
{47879,66,59},
{47879,56,109},
{47939,68,89},
{48059,66,41},
{48059,56,115},
{48118,68,102},
{48179,56,62},
{48239,66,90},
{48239,59,246},
{48359,66,94},
{48361,56,55},
{48419,54,55},
{48479,71,157},
{48481,32,908},
{48659,70,123},
{48842,63,224},
{48959,61,454},
{49079,66,49},
{49139,66,37},
{49199,66,47},
{49259,63,47},
{49319,61,122},
{49439,71,161},
{49619,70,157},
{49799,59,171},
{49979,61,374},
{50398,49,946},
{50400,66,55},
{50400,70,107},
{50460,65,194},
{50520,68,54},
{50520,61,157},
{50580,54,95},
{50580,70,154},
{50700,54,171},
{50760,68,59},
{50760,66,127},
{50820,61,63},
{50822,70,105},
{50880,66,58},
{50940,65,74},
{50942,68,38},
{51000,61,63},
{51002,70,31},
{51060,70,52},
{51060,54,94},
{51120,68,105},
{51180,54,64},
{51239,66,110},
{51240,66,117},
{51300,61,49},
{51356,49,947},
{51360,66,69},
{51360,70,113},
{51420,65,76},
{51480,61,61},
{51482,68,54},
{51540,56,87},
{51542,70,149},
{51660,56,75},
{51720,68,52},
{51720,61,72},
{51780,58,53},
{51780,73,110},
{51840,66,72},
{51900,70,48},
{51900,65,73},
{51960,61,60},
{51960,70,110},
{52021,56,79},
{52080,68,116},
{52141,56,69},
{52200,66,97},
{52202,61,65},
{52262,58,47},
{52315,51,943},
{52320,71,172},
{52322,66,68},
{52380,65,82},
{52440,61,75},
{52500,70,145},
{52502,56,81},
{52680,66,66},
{52680,63,223},
{52800,66,66},
{52860,65,78},
{52920,66,34},
{52920,61,59},
{52980,66,35},
{52980,56,98},
{53040,66,50},
{53100,63,57},
{53100,63,58},
{53160,66,71},
{53160,61,83},
{53220,63,48},
{53276,47,952},
{53280,71,167},
{53281,66,69},
{53340,65,120},
{53400,61,69},
{53460,70,117},
{53461,54,71},
{53640,59,168},
{53642,61,105},
{53702,66,50},
{53760,66,69},
{53820,65,71},
{53879,59,31},
{53880,61,58},
{53939,59,36},
{53940,54,72},
{53999,59,102},
{54119,58,39},
{54120,61,63},
{54179,58,355},
{54180,65,58},
{54239,66,65},
{54240,49,946},
{54299,65,194},
{54359,61,157},
{54419,54,95},
{54539,54,171},
{54599,66,178},
{54659,61,63},
{54779,65,74},
{54839,70,28},
{54839,61,63},
{54898,70,34},
{54899,54,94},
{54958,70,105},
{55019,54,64},
{55078,66,118},
{55079,68,26},
{55138,68,111},
{55139,61,49},
{55198,49,947},
{55199,66,69},
{55258,70,93},
{55259,65,76},
{55317,61,59},
{55379,56,87},
{55499,56,75},
{55559,70,56},
{55559,61,72},
{55619,68,36},
{55619,58,53},
{55679,70,65},
{55679,66,72},
{55739,68,45},
{55739,65,73},
{55799,61,60},
{55799,70,99},
{55860,56,79},
{55919,68,47},
{55979,66,32},
{55981,56,68},
{56039,66,93},
{56041,61,65},
{56101,58,47},
{56157,51,943},
{56159,71,152},
{56161,66,68},
{56219,65,82},
{56279,61,75},
{56339,70,126},
{56341,56,81},
{56459,63,65},
{56519,66,66},
{56519,63,118},
{56579,63,140},
{56639,66,66},
{56699,65,78},
{56759,66,32},
{56759,61,59},
{56818,66,37},
{56819,56,98},
{56879,66,53},
{56939,63,51},
{56939,63,58},
{56999,66,71},
{56999,61,100},
{57059,63,48},
{57119,71,154},
{57120,66,69},
{57120,47,952},
{57179,65,120},
{57239,61,69},
{57299,70,116},
{57300,54,71},
{57479,59,213},
{57481,61,105},
{57541,66,50},
{57599,66,69},
{57659,65,71},
{57719,59,33},
{57719,61,58},
{57779,59,34},
{57779,54,72},
{57839,59,98},
{57899,37,25},
{57930,39,26},
{57959,58,32},
{57959,61,63},
{57961,42,53},
{58019,42,53},
{58019,65,58},
{58019,58,1018},
{58078,61,2552},
{58080,42,2400},
