{31200,63,64,227},
{31440,63,64,227},
{31680,49,58,227},
{31680,65,64,911},
{31920,42,58,227},
{32160,46,58,227},
{32400,49,58,227},
{32640,58,64,455},
{32640,63,64,455},
{32640,46,58,1367},
{32640,53,58,1367},
{33120,63,64,227},
{33360,63,64,227},
{33600,65,64,455},
{34080,61,64,455},
{34080,46,58,455},
{34080,53,58,455},
{34560,44,58,227},
{34560,58,64,341},
{34560,63,64,341},
{34800,44,58,227},
{34920,63,64,113},
{35040,63,64,227},
{35040,51,58,227},
{35280,63,64,227},
{35280,51,58,227},
{35520,49,58,227},
{35520,65,64,911},
{35760,42,58,227},
{36000,46,58,227},
{36240,49,58,227},
{36480,56,64,227},
{36480,63,64,227},
{36480,42,58,1367},
{36480,49,58,1367},
{36720,63,64,227},
{36960,63,64,227},
{37200,63,64,227},
{37440,65,64,455},
{37920,49,58,227},
{37920,54,64,455},
{37920,58,64,455},
{38160,42,58,227},
{38400,42,58,227},
{38400,58,64,455},
{38400,63,64,455},
{38640,49,58,227},
{38880,63,64,227},
{38880,37,58,227},
{39120,63,64,227},
{39120,42,58,227},
{39360,42,58,455},
{39360,49,58,455},
{39360,65,64,911},
{39840,42,58,455},
{39840,49,58,455},
{40320,63,64,227},
{40320,29,58,227},
{40320,58,64,911},
{40560,41,58,113},
{40560,63,64,227},
{40680,53,58,113},
{40800,63,64,227},
{40800,41,58,227},
{41040,63,64,227},
{41040,41,58,227},
{41280,65,64,227},
{41280,44,58,227},
{41520,63,64,227},
{41520,46,58,227},
{41520,53,58,227},
{41760,46,58,455},
{41760,53,58,455},
{41760,63,64,1367},
{42240,44,58,683},
{42240,51,58,683},
{42960,44,58,683},
{42960,51,58,683},
{43200,63,64,227},
{43440,61,64,227},
{43680,42,58,455},
{43680,49,58,455},
{43680,61,64,840},
{44160,42,59,113},
{44280,49,59,113},
{44400,54,59,113},
{44520,61,59,527},
{44640,63,59,113},
{44760,65,59,113},
{44880,66,59,113},
{45000,68,59,113},
{45120,70,59,113},
{45240,72,59,455},
{45360,73,59,113},
{45480,73,59,113},
{45600,77,64,227},
{45840,80,64,227},
{46080,30,58,455},
{46080,42,58,455},
{46080,82,64,683},
{46080,73,64,1367},
{46560,54,58,227},
{46800,80,64,227},
{46800,56,58,227},
{47040,82,64,227},
{47040,53,58,227},
{47280,85,64,227},
{47280,51,58,227},
{47520,46,58,455},
{47520,53,58,455},
{47520,77,64,1367},
{47520,73,64,1823},
{48000,41,58,227},
{48240,53,58,227},
{48480,46,58,227},
{48720,41,58,227},
{48960,78,64,227},
{48960,39,58,455},
{49200,77,64,227},
{49440,75,64,227},
{49440,46,58,455},
{49440,53,58,455},
{49680,73,64,227},
{49920,41,58,455},
{49920,51,58,455},
{49920,75,64,683},
{49920,69,64,1367},
{50400,51,58,227},
{50640,73,64,227},
{50640,41,58,683},
{50880,75,64,227},
{51120,77,64,227},
{51360,46,58,455},
{51360,49,58,455},
{51360,53,58,455},
{51360,70,64,1823},
{51840,53,58,227},
{52080,49,58,227},
{52320,46,58,227},
{52560,41,58,227},
{52800,39,58,455},
{53280,77,64,227},
{53280,46,58,455},
{53280,49,58,455},
{53280,53,58,455},
{53520,80,64,227},
{53760,82,64,683},
{53760,42,58,911},
{53760,54,58,911},
{53760,73,64,1367},
{54480,80,64,227},
{54720,82,64,227},
{54720,42,58,455},
{54720,54,58,455},
{54960,85,64,227},
{55200,46,58,455},
{55200,53,58,455},
{55200,77,64,911},
{55200,73,64,1823},
{55680,46,58,683},
{55680,53,58,683},
{56160,77,64,455},
{56400,58,58,227},
{56640,78,64,227},
{56640,53,58,911},
{56880,77,64,227},
{57120,75,64,227},
{57360,73,64,227},
{57600,29,58,227},
{57600,75,64,683},
{57600,69,64,1367},
{57840,37,58,227},
{58080,41,58,911},
{58320,73,64,227},
{58560,75,64,227},
{58800,77,64,227},
{59040,70,64,683},
{59040,46,58,683},
{59040,49,58,683},
{59040,53,58,683},
{59760,72,61,227},
{59760,77,64,227},
{59760,41,58,227},
{60000,77,64,227},
{60000,46,58,227},
{60240,73,61,227},
{60240,77,64,227},
{60240,53,58,227},
{60480,77,64,227},
{60480,56,58,227},
{60720,75,64,227},
{60720,58,58,227},
{60960,73,64,227},
{60960,58,58,227},
{61200,75,64,227},
{61200,60,58,227},
{61440,30,58,227},
{61440,75,64,455},
{61680,37,58,227},
{61920,42,58,227},
{61920,70,64,455},
{62160,46,58,227},
{62400,75,64,455},
{62400,49,58,911},
{62880,70,64,683},
{63360,46,58,227},
{63600,77,64,227},
{63600,53,58,227},
{63840,77,64,227},
{63840,56,58,227},
{64080,77,64,227},
{64080,58,58,227},
{64320,77,64,227},
{64320,58,58,227},
{64560,75,64,227},
{64560,60,58,227},
{64800,73,64,227},
{64800,53,58,455},
{65040,75,64,227},
{65280,29,58,227},
{65280,69,64,1367},
{65280,75,64,1367},
{65520,39,58,227},
{65760,41,58,227},
{66000,44,58,227},
{66240,51,58,911},
{66720,73,64,683},
{66720,70,64,2279},
{67200,34,58,227},
{67440,77,64,227},
{67440,41,58,227},
{67680,77,64,227},
{67680,46,58,227},
{67920,77,64,227},
{67920,49,58,227},
{68160,77,64,227},
{68160,53,58,911},
{68400,75,64,227},
{68640,73,64,227},
{68880,75,64,227},
{69120,75,64,227},
{69120,30,58,227},
{69360,75,64,227},
{69360,37,58,227},
{69600,42,58,227},
{69600,70,64,455},
{69840,46,58,227},
{70080,75,64,227},
{70080,49,58,911},
{70320,75,64,227},
{70560,70,64,683},
{71040,46,58,227},
{71280,77,66,227},
{71280,53,60,227},
{71520,77,68,227},
{71520,56,62,227},
{71760,77,70,227},
{71760,58,63,227},
{72000,77,72,227},
{72000,58,65,227},
{72240,75,74,227},
{72240,60,67,227},
{72480,73,76,227},
{72480,53,69,455},
{72720,75,78,227},
{72960,41,72,227},
{72960,51,72,227},
{72960,69,80,1367},
{72960,75,80,1367},
{73200,41,72,227},
{73200,51,72,227},
{73440,41,72,227},
{73440,51,72,227},
{73680,41,72,227},
{73680,51,72,227},
{73920,41,72,227},
{73920,51,72,227},
{74160,41,72,227},
{74160,51,72,227},
{74400,73,80,683},
{74400,70,80,2279},
{74400,46,72,2279},
{74400,53,72,2279},
{75120,77,80,227},
{75360,77,80,227},
{75600,77,80,227},
{75840,77,80,227},
{76080,75,80,227},
{76320,73,80,227},
{76560,75,80,227},
{76800,42,72,227},
{76800,70,80,455},
{76800,82,80,455},
{77040,54,72,227},
{77280,56,72,227},
{77280,70,80,455},
{77280,78,80,455},
{77280,82,80,455},
{77520,58,72,227},
{77760,82,80,227},
{77760,49,72,455},
{78000,80,80,227},
{78240,73,80,455},
{78240,77,80,455},
{78240,49,72,455},
{78720,37,72,227},
{78720,73,80,341},
{78720,77,80,341},
{78960,41,72,227},
{79080,75,80,113},
{79200,80,80,227},
{79200,44,72,227},
{79440,80,80,227},
{79440,49,72,455},
{79680,80,80,341},
{79920,37,72,113},
{80040,49,72,113},
{80040,80,80,341},
{80160,42,72,683},
{80400,80,80,227},
{80640,77,80,455},
{80640,80,80,455},
{80880,41,72,227},
{81120,53,72,227},
{81120,75,80,455},
{81360,41,72,227},
{81600,36,72,227},
{81600,73,80,455},
{81840,45,72,227},
{82080,46,72,227},
{82080,70,80,455},
{82320,34,72,227},
{82560,29,72,227},
{82560,58,80,1367},
{82800,41,72,227},
{83040,49,72,227},
{83280,56,72,227},
{83520,53,72,227},
{83760,51,72,683},
{84000,65,80,227},
{84240,68,80,227},
{84480,42,72,227},
{84480,70,80,455},
{84480,61,80,1367},
{84720,49,72,227},
{84960,54,72,227},
{84960,70,80,455},
{85200,56,72,227},
{85440,70,80,227},
{85440,58,72,911},
{85680,68,80,227},
{85920,61,80,455},
{85920,65,80,455},
{86400,37,72,227},
{86400,61,80,341},
{86400,65,80,341},
{86640,41,72,227},
{86760,63,80,113},
{86880,68,80,227},
{86880,44,72,227},
{87120,68,80,227},
{87120,49,72,455},
{87360,68,80,341},
{87600,37,72,113},
{87720,49,72,113},
{87720,68,80,341},
{87840,42,72,455},
{88080,68,80,227},
{88320,41,72,227},
{88320,60,80,455},
{88320,65,80,455},
{88560,44,72,227},
{88800,48,72,227},
{88800,63,80,455},
{88800,68,80,455},
{89040,56,72,227},
{89280,57,72,227},
{89280,65,80,455},
{89280,69,80,455},
{89520,58,72,455},
{89760,65,80,455},
{89760,70,80,455},
{90000,34,72,227},
{90240,41,72,113},
{90240,58,80,911},
{90360,41,72,113},
{90480,42,72,113},
{90600,44,72,113},
{90720,46,72,113},
{90840,48,72,113},
{90960,49,72,113},
{91080,51,72,113},
{91200,53,72,911},
{91440,73,80,227},
{91680,77,80,227},
{91920,80,80,227},
{92160,73,74,113},
{92160,30,72,227},
{92280,73,74,113},
{92400,82,74,227},
{92400,37,72,227},
{92640,70,74,113},
{92640,42,72,227},
{92760,70,74,113},
{92880,82,74,227},
{92880,49,72,227},
{93120,80,80,71},
{93120,54,72,227},
{93192,82,80,157},
{93360,80,80,227},
{93360,49,72,227},
{93600,80,80,227},
{93600,46,72,455},
{93600,53,72,455},
{93600,56,72,455},
{93840,77,80,227},
{94080,46,72,227},
{94080,53,72,227},
{94080,56,72,227},
{94080,70,80,683},
{94320,46,72,683},
{94320,53,72,683},
{94320,56,72,683},
{94800,77,80,227},
{95040,80,80,227},
{95040,46,72,455},
{95040,53,72,455},
{95040,56,72,455},
{95280,77,80,227},
{95520,41,72,227},
{95520,75,80,455},
{95520,69,80,1367},
{95760,48,72,227},
{96000,53,72,227},
{96000,77,80,455},
{96240,55,72,227},
{96480,75,80,227},
{96480,57,72,455},
{96720,73,80,227},
{96960,53,72,455},
{96960,70,80,1823},
{97440,34,72,227},
{97680,41,72,227},
{97920,46,72,113},
{98040,34,72,113},
{98160,48,72,227},
{98400,49,72,227},
{98640,53,72,113},
{98760,41,72,113},
{98880,77,80,227},
{98880,58,72,227},
{99120,80,80,227},
{99120,61,72,227},
{99360,73,80,455},
{99360,82,80,455},
{99360,42,72,683},
{99360,54,72,683},
{99840,82,80,455},
{100080,54,72,227},
{100320,82,80,227},
{100320,49,72,227},
{100560,80,80,227},
{100560,42,72,227},
{100800,46,72,683},
{100800,53,72,683},
{100800,56,72,683},
{100800,58,80,1367},
{100800,65,80,1367},
{100800,68,80,1367},
{101520,46,72,683},
{101520,53,72,683},
{101520,56,72,683},
{102240,70,80,227},
{102240,46,72,911},
{102240,53,72,911},
{102240,56,72,911},
{102480,77,80,227},
{102720,80,80,227},
{102960,77,80,227},
{103200,41,72,227},
{103200,75,80,455},
{103200,69,80,911},
{103440,48,72,227},
{103680,53,72,227},
{103680,77,80,455},
{103920,55,72,227},
{104160,75,80,227},
{104160,57,72,455},
{104160,65,80,911},
{104400,73,80,227},
{104640,70,80,455},
{104640,53,72,455},
{105120,80,64,227},
{105120,92,64,227},
{105120,34,58,227},
{105360,77,64,227},
{105360,89,64,227},
{105360,41,58,227},
{105600,75,64,227},
{105600,87,64,227},
{105600,46,58,227},
{105840,77,64,227},
{105840,89,64,227},
{105840,48,58,227},
{106080,75,64,227},
{106080,87,64,227},
{106080,49,58,227},
{106320,73,64,227},
{106320,85,64,227},
{106320,49,58,227},
{106560,72,64,227},
{106560,84,64,227},
{106560,53,58,227},
{106800,69,64,227},
{106800,81,64,227},
{106800,56,58,227},
{107040,70,64,227},
{107040,75,64,227},
{107040,42,58,683},
{107040,49,58,683},
{107280,73,64,113},
{107400,75,64,227},
{107640,73,64,113},
{107760,77,64,227},
{107760,54,58,683},
{107760,61,58,683},
{108000,70,64,455},
{108480,70,64,227},
{108480,54,58,455},
{108480,61,58,455},
{108720,73,64,227},
{108960,75,64,227},
{108960,41,58,683},
{108960,48,58,683},
{109200,73,64,113},
{109320,75,64,227},
{109560,73,64,113},
{109680,77,64,227},
{109680,41,58,683},
{109680,48,58,683},
{109920,70,64,455},
{110400,70,64,227},
{110400,53,58,455},
{110400,60,58,455},
{110640,73,64,227},
{110880,75,64,227},
{110880,39,58,683},
{110880,46,58,683},
{111120,73,64,113},
{111240,75,64,227},
{111480,73,64,113},
{111600,75,64,227},
{111600,39,58,683},
{111600,46,58,683},
{111840,73,64,113},
{111960,75,64,227},
{112200,77,64,341},
{112320,51,58,455},
{112320,58,58,455},
{112560,73,64,227},
{112800,75,64,227},
{112800,37,58,683},
{112800,44,58,683},
{113040,73,64,113},
{113160,75,64,227},
{113400,73,64,113},
{113520,70,64,227},
{113520,37,58,683},
{113520,44,58,683},
{113760,72,64,455},
{114240,72,64,113},
{114240,49,58,455},
{114240,56,58,455},
{114360,73,64,227},
{114600,72,64,113},
{114720,70,64,227},
{114720,42,58,227},
{114720,49,58,227},
{114960,65,64,227},
{114960,53,64,227},
{115200,66,64,227},
{115200,54,64,227},
{115440,68,64,227},
{115440,56,64,227},
{115680,70,64,227},
{115680,58,64,227},
{115920,72,64,227},
{115920,60,64,227},
{116160,72,64,113},
{116160,54,58,455},
{116160,61,58,455},
{116280,73,64,227},
{116520,72,64,113},
{116640,70,64,227},
{116640,41,58,227},
{116640,48,58,227},
{116880,63,64,227},
{116880,51,64,227},
{117120,65,64,227},
{117120,53,64,227},
{117360,68,64,227},
{117360,56,64,227},
{117600,69,64,227},
{117600,57,64,227},
{117840,70,64,227},
{117840,58,64,227},
{118080,72,64,113},
{118080,53,58,455},
{118080,60,58,455},
{118200,73,64,227},
{118440,72,64,113},
{118560,70,61,113},
{118560,39,58,683},
{118560,46,58,683},
{118680,69,61,113},
{118800,63,61,113},
{118920,65,61,113},
{119040,72,61,113},
{119160,70,61,113},
{119280,65,61,113},
{119280,39,58,683},
{119280,46,58,683},
{119400,66,61,113},
{119520,73,61,113},
{119640,72,61,113},
{119760,66,61,113},
{119880,68,61,113},
{120000,75,61,113},
{120000,51,58,455},
{120000,58,58,455},
{120120,73,61,113},
{120240,69,61,113},
{120360,70,61,113},
{120480,34,69,707},
{120480,39,69,707},
{120480,46,69,707},
{120960,61,64,911},
{120960,68,64,911},
{121200,37,58,683},
{121200,44,58,683},
{121920,61,64,227},
{121920,49,58,455},
{121920,56,58,455},
{122160,61,64,227},
{122400,30,58,227},
{122400,42,58,227},
{122400,58,64,1367},
{122400,66,64,1367},
{122640,42,58,227},
{122880,54,58,227},
{123120,42,58,227},
{123360,42,58,227},
{123600,49,58,227},
{123840,68,64,227},
{123840,46,58,455},
{123840,53,58,455},
{123840,56,58,455},
{124080,65,64,227},
{124320,34,58,227},
{124320,41,58,227},
{124320,65,64,1367},
{124560,44,58,227},
{124800,53,58,227},
{125040,41,58,227},
{125280,41,58,227},
{125520,44,58,227},
{125760,68,64,227},
{125760,46,58,455},
{125760,53,58,455},
{125760,56,58,455},
{126000,65,64,227},
{126240,65,64,227},
{126240,57,64,455},
{126240,41,58,911},
{126240,53,58,911},
{126480,65,64,113},
{126600,65,64,113},
{126720,68,64,227},
{126960,65,64,227},
{127200,65,64,227},
{127200,41,58,455},
{127200,53,58,455},
{127440,65,64,113},
{127560,65,64,113},
{127680,68,64,227},
{127680,41,58,455},
{127680,53,58,455},
{127920,65,64,227},
{128160,46,58,911},
{128160,53,58,911},
{128160,56,58,911},
{128160,65,64,1367},
{129120,46,58,455},
{129120,53,58,455},
{129120,56,58,455},
{129600,61,64,227},
{129600,46,58,455},
{129600,53,58,455},
{129600,56,58,455},
{129840,61,64,227},
{130080,30,58,227},
{130080,42,58,227},
{130080,58,64,1367},
{130080,66,64,1367},
{130320,42,58,227},
{130560,54,58,227},
{130800,42,58,227},
{131040,42,58,227},
{131280,49,58,227},
{131520,68,64,227},
{131520,46,58,455},
{131520,53,58,455},
{131520,56,58,455},
{131760,65,64,227},
{132000,34,58,227},
{132000,41,58,227},
{132000,65,64,1367},
{132240,44,58,227},
{132480,53,58,227},
{132720,41,58,227},
{132960,41,58,227},
{133200,44,58,227},
{133440,68,64,227},
{133440,46,58,455},
{133440,53,58,455},
{133440,56,58,455},
{133680,65,64,227},
{133920,65,64,227},
{133920,57,64,455},
{133920,41,58,911},
{133920,53,58,911},
{134160,65,64,113},
{134280,65,64,113},
{134400,68,64,227},
{134640,65,64,227},
{134880,65,64,227},
{134880,41,58,455},
{134880,53,58,455},
{135120,65,64,113},
{135240,65,64,113},
{135360,68,64,227},
{135360,41,58,455},
{135360,53,58,455},
{135600,65,64,227},
{135840,65,64,1367},
{135840,46,58,1823},
{135840,53,58,1823},
{135840,56,58,1823},
{137280,77,64,227},
{137520,80,64,227},
{137760,82,64,683},
{137760,73,64,1367},
{137760,54,58,1367},
{137760,61,58,1367},
{138480,80,64,227},
{138720,82,64,227},
{138960,85,64,227},
{139200,77,64,1367},
{139200,49,58,2279},
{139200,61,58,2279},
{140640,77,64,71},
{140712,78,64,157},
{140880,77,64,227},
{141120,75,64,227},
{141360,73,64,227},
{141600,75,64,683},
{141600,69,64,1367},
{141600,53,58,1367},
{141600,63,58,1367},
{142320,73,64,227},
{142560,75,64,227},
{142800,77,64,911},
{143040,46,58,2279},
{143040,49,58,2279},
{143040,53,58,2279},
{144000,70,64,911},
{144960,77,64,227},
{145200,80,64,227},
{145440,82,64,683},
{145440,73,64,1367},
{145440,42,58,1367},
{145440,54,58,1367},
{146160,80,64,227},
{146400,82,64,227},
{146640,85,64,227},
{146880,73,64,1367},
{146880,77,64,1367},
{146880,46,58,2279},
{146880,53,58,2279},
{148320,78,64,227},
{148560,77,64,227},
{148800,75,64,227},
{149040,73,64,227},
{149280,75,64,683},
{149280,41,58,1367},
{149280,51,58,1367},
{150000,73,64,227},
{150240,75,64,227},
{150480,77,64,227},
{150720,70,64,683},
{150720,46,58,2279},
{150720,49,58,2279},
{150720,53,58,2279},
{151440,77,64,227},
{151680,77,64,227},
{151920,77,64,227},
{152160,77,64,227},
{152400,75,64,227},
{152640,73,64,227},
{152880,75,64,227},
{153120,75,64,455},
{153120,42,58,455},
{153120,54,58,455},
{153600,70,64,455},
{153600,30,58,455},
{154080,75,64,455},
{154080,42,58,455},
{154080,54,58,455},
{154560,34,58,455},
{154560,70,64,683},
{155040,46,58,455},
{155040,53,58,455},
{155280,77,64,227},
{155520,77,64,227},
{155520,46,58,455},
{155520,53,58,455},
{155760,77,64,227},
{156000,77,64,227},
{156000,46,58,455},
{156000,53,58,455},
{156240,75,64,227},
{156480,73,64,227},
{156480,46,58,455},
{156480,53,58,455},
{156720,75,64,227},
{156960,41,58,227},
{156960,51,58,227},
{156960,69,64,1367},
{156960,75,64,1367},
{157200,41,58,227},
{157200,51,58,227},
{157440,41,58,227},
{157680,51,58,227},
{157920,53,58,227},
{158160,51,58,227},
{158400,39,58,227},
{158400,70,64,683},
{158400,73,64,683},
{158640,41,58,227},
{158880,46,58,455},
{158880,53,58,455},
{159120,65,64,227},
{159360,58,64,227},
{159360,65,64,227},
{159360,46,58,455},
{159360,53,58,455},
{159600,65,64,227},
{159840,65,64,227},
{159840,46,58,455},
{159840,53,58,455},
{160080,63,64,227},
{160320,61,64,227},
{160320,46,58,455},
{160320,53,58,455},
{160560,63,64,227},
{160800,42,58,227},
{160800,54,58,227},
{160800,58,64,455},
{160800,63,64,455},
{161040,42,58,227},
{161040,54,58,227},
{161280,30,58,227},
{161280,58,64,455},
{161520,37,58,227},
{161760,42,58,227},
{161760,63,64,455},
{162000,49,58,227},
{162240,54,58,227},
{162240,58,64,683},
{162480,46,58,227},
{162720,46,58,227},
{162720,53,58,227},
{162960,65,64,227},
{162960,46,58,227},
{162960,53,58,227},
{163200,65,64,227},
{163200,34,58,227},
{163440,65,64,227},
{163440,41,58,227},
{163680,65,64,227},
{163680,46,58,227},
{163920,63,64,227},
{163920,53,58,227},
{164160,61,64,227},
{164160,58,58,227},
{164400,63,64,227},
{164400,51,58,227},
{164640,41,58,227},
{164640,51,58,227},
{164640,57,64,1367},
{164640,63,64,1367},
{164880,41,58,227},
{164880,51,58,227},
{165120,41,58,227},
{165120,51,58,227},
{165360,41,58,227},
{165360,51,58,227},
{165600,41,58,227},
{165600,51,58,227},
{165840,41,58,227},
{165840,51,58,227},
{166080,58,64,683},
{166080,61,64,683},
{166080,46,58,2279},
{166080,53,58,2279},
{166800,65,64,227},
{167040,65,64,227},
{167280,65,64,227},
{167520,65,64,227},
{167760,63,64,227},
{168000,61,64,227},
{168240,63,64,227},
{168480,61,80,455},
{168480,65,80,455},
{168480,70,80,455},
{168480,34,72,455},
{168480,46,72,455},
{168960,70,80,455},
{168960,34,72,455},
{168960,46,72,455},
{169440,70,80,227},
{169440,49,72,455},
{169440,53,72,455},
{169440,58,72,455},
{169680,68,80,227},
{169920,65,80,455},
{169920,37,72,455},
{169920,49,72,455},
{170400,37,72,227},
{170400,73,80,341},
{170400,77,80,341},
{170640,41,72,227},
{170760,75,80,113},
{170880,80,80,227},
{170880,44,72,227},
{171120,80,80,227},
{171120,49,72,455},
{171360,80,80,341},
{171600,37,72,113},
{171720,49,72,113},
{171720,80,80,341},
{171840,42,72,683},
{172080,80,80,227},
{172320,77,80,455},
{172320,80,80,455},
{172560,41,72,227},
{172800,53,72,227},
{172800,75,80,455},
{173040,41,72,227},
{173280,36,72,227},
{173280,73,80,455},
{173520,45,72,227},
{173760,46,72,227},
{173760,70,80,455},
{174000,34,72,227},
{174240,29,72,227},
{174240,58,80,1367},
{174480,41,72,227},
{174720,49,72,227},
{174960,56,72,227},
{175200,53,72,227},
{175440,51,72,227},
{175680,61,80,0},
{175680,65,80,227},
{175680,61,72,455},
{175920,65,80,227},
{175920,68,80,227},
{176160,61,80,455},
{176160,65,80,455},
{176160,70,80,455},
{176160,34,72,455},
{176160,46,72,455},
{176640,70,80,455},
{176640,34,72,455},
{176640,46,72,455},
{177120,70,80,227},
{177120,49,72,455},
{177120,53,72,455},
{177120,58,72,455},
{177360,68,80,227},
{177600,65,80,455},
{177600,37,72,455},
{177600,49,72,455},
{178080,68,80,341},
{178080,37,72,455},
{178080,49,72,455},
{178440,65,80,113},
{178560,72,80,227},
{178560,37,72,455},
{178800,72,80,227},
{179040,72,80,341},
{179040,48,72,911},
{179400,68,80,341},
{179760,65,80,227},
{180000,61,80,227},
{180000,41,72,227},
{180240,65,80,227},
{180240,48,72,227},
{180480,41,72,227},
{180480,65,80,455},
{180480,68,80,455},
{180720,48,72,227},
{180960,65,80,227},
{180960,57,72,455},
{181200,69,80,227},
{181440,34,72,227},
{181440,70,80,1595},
{181680,41,72,227},
{181920,46,72,227},
{182160,48,72,227},
{182400,49,72,227},
{182640,53,72,227},
{182880,58,72,911},
{183120,65,80,227},
{183360,63,80,227},
{183600,61,80,227},
{183840,30,72,227},
{183840,58,80,341},
{183840,63,80,341},
{184080,37,72,227},
{184200,63,80,113},
{184320,63,80,227},
{184320,42,72,227},
{184560,63,80,227},
{184560,49,72,227},
{184800,65,80,227},
{184800,42,72,455},
{184800,49,72,455},
{185040,58,80,227},
{185280,58,80,455},
{185280,42,72,455},
{185280,49,72,455},
{185760,34,72,227},
{185760,58,80,341},
{185760,63,80,341},
{186000,41,72,227},
{186120,63,80,113},
{186240,65,80,227},
{186240,46,72,227},
{186480,63,80,227},
{186480,53,72,227},
{186720,65,80,227},
{186720,46,72,455},
{186720,53,72,455},
{186960,58,80,227},
{187200,58,80,455},
{187200,46,72,455},
{187200,53,72,455},
{187680,29,72,227},
{187680,58,80,341},
{187680,63,80,341},
{187920,36,72,227},
{188040,63,80,113},
{188160,58,80,227},
{188160,61,80,227},
{188160,41,72,227},
{188400,63,80,227},
{188400,48,72,227},
{188640,57,80,227},
{188640,65,80,227},
{188640,41,72,455},
{188640,48,72,455},
{188880,58,80,227},
{189120,58,80,227},
{189120,41,72,455},
{189120,48,72,455},
{189360,58,80,227},
{189600,34,72,227},
{189600,58,80,341},
{189600,63,80,341},
{189840,41,72,227},
{189960,63,80,113},
{190080,58,80,227},
{190080,63,80,227},
{190080,46,72,227},
{190320,63,80,227},
